#libraryId	max_intergenic	cutoffTPM	cutoffGenicTPM	cutoffFPKM	cutoffGenicFPKM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	ratioIntergenicCodingPresent	species	organism
SRX260677	5617379.35700498	0.306137	0.3072683125387	0.222620602547554	0.226004773032977	38.7655541821178	23521	60675	75.4161202461414	14952	19826	3.76929268890211	1077	28573	0.05	9606	Homo sapiens
SRX260867	5617379.35700498	0.4255205	0.428847667171077	0.291860981783678	0.299241583581995	38.1491553358055	23147	60675	75.300110965399	14929	19826	3.75879326637035	1074	28573	0.05	9606	Homo sapiens
SRX260322	5617379.35700498	0.374133	0.375567428049835	0.266706668596708	0.271132054608178	40.1796456530696	24379	60675	76.1172198123676	15091	19826	3.80079095649739	1086	28573	0.05	9606	Homo sapiens
SRX587876	5617379.35700498	0.2926741	0.294109001511168	0.236141341604944	0.240322909024736	36.8965801400906	22387	60675	74.674669625744	14805	19826	3.72729499877507	1065	28573	0.05	9606	Homo sapiens
SRX261330	5617379.35700498	0.3226667	0.324485335586061	0.251092911191291	0.256310546205432	38.9896992171405	23657	60675	75.0933118127711	14888	19826	3.75179365134918	1072	28573	0.05	9606	Homo sapiens
SRX411661	5617379.35700498	0.419289	0.421561483903701	0.312388661535425	0.318890631495694	37.8129377832715	22943	60675	74.3367295470594	14738	19826	3.71679557624331	1062	28573	0.05	9606	Homo sapiens
SRX406467	5617379.35700498	0.473321	0.475528470854075	0.365262625521387	0.372532335577552	37.3382777091059	22655	60675	74.8259860788863	14835	19826	3.73429461379624	1067	28573	0.05	9606	Homo sapiens
SRX410678	5617379.35700498	0.3199435	0.321589831414695	0.260940857549037	0.266581564454714	38.1804697156984	23166	60675	73.595278926662	14591	19826	3.67829769362685	1051	28573	0.05	9606	Homo sapiens
SRX408408	5617379.35700498	0.426421	0.430332087922013	0.303194813752782	0.311207010524543	37.4206839719819	22705	60675	75.0226974679714	14874	19826	3.74829384383859	1071	28573	0.05	9606	Homo sapiens
SRX410208	5617379.35700498	0.265251	0.266442669982206	0.210751182173995	0.214629857832952	39.3572311495674	23880	60675	75.5119539997982	14971	19826	3.76929268890211	1077	28573	0.05	9606	Homo sapiens
SRX419377	5617379.35700498	0.3020508	0.30324786634367	0.241368490020583	0.245219704624054	37.9678615574784	23037	60675	75.2093210935136	14911	19826	3.75879326637035	1074	28573	0.05	9606	Homo sapiens
SRX419041	5617379.35700498	0.3935913	0.395561500358476	0.297774338594569	0.303789526589305	38.5809641532757	23409	60675	75.8246746696258	15033	19826	3.78329191894446	1081	28573	0.05	9606	Homo sapiens
SRX413062	5617379.35700498	0.455046	0.457278727509851	0.322879827434694	0.329367716552572	38.7391841779975	23505	60675	75.5573489357409	14980	19826	3.77629230392328	1079	28573	0.05	9606	Homo sapiens
SRX640319	5617379.35700498	0.3657084	0.36855761581666	0.286707169638249	0.293883721042896	37.8772146683148	22982	60675	74.8562493695148	14841	19826	3.74129422881741	1069	28573	0.05	9606	Homo sapiens
SRX408939	5617379.35700498	0.409084	0.411395091359117	0.295497577474843	0.301570379155793	37.4618871034199	22730	60675	73.9382628871179	14659	19826	3.69579673117979	1056	28573	0.05	9606	Homo sapiens
SRX424170	5617379.35700498	0.300597	0.302649437975824	0.224418978335821	0.229228778883591	37.9563246806757	23030	60675	75.1185312216282	14893	19826	3.75179365134918	1072	28573	0.05	9606	Homo sapiens
SRX421383	5617379.35700498	0.359412	0.361320318774125	0.265057122182807	0.270085954509057	36.84384013185	22355	60675	73.6104105719762	14594	19826	3.67829769362685	1051	28573	0.05	9606	Homo sapiens
SRX404855	5617379.35700498	0.33108190697413	0.332601277877979	0.245657770219551	0.250039898381131	39.5797280593325	24015	60675	77.0705134671643	15280	19826	3.8532880691562	1101	28573	0.05	9606	Homo sapiens
SRX418632	5617379.35700498	0.3163083	0.317408144958722	0.248283216369375	0.252107690803735	37.8640296662546	22974	60675	74.8158983153435	14833	19826	3.73779442130683	1068	28573	0.05	9606	Homo sapiens
SRX416325	5617379.35700498	0.294122	0.295261184052588	0.218014963712213	0.221085322070782	39.3984342810054	23905	60675	76.3341067285383	15134	19826	3.81479018653974	1090	28573	0.05	9606	Homo sapiens
SRX594519	5617379.35700498	0.35501	0.357119406073057	0.272592578460744	0.278207372013032	37.9035846724351	22998	60675	74.8612932512862	14842	19826	3.73779442130683	1068	28573	0.05	9606	Homo sapiens
SRX589428	5617379.35700498	0.377305	0.382126424004447	0.277037099700161	0.287198215465951	38.9929954676555	23659	60675	74.1198426308887	14695	19826	3.67479788611626	1050	28573	0.05	9606	Homo sapiens
SRX632256	5617379.35700498	0.1600667	0.160338252087664	0.155141150516763	0.156594505623779	40.2637000412031	24430	60675	77.3075759104207	15327	19826	3.86028768417737	1103	28573	0.05	9606	Homo sapiens
SRX613190	5617379.35700498	0.34644	0.347562739114383	0.258500530836546	0.262336838039098	39.3292130201895	23863	60675	75.5623928175124	14981	19826	3.7727924964127	1078	28573	0.05	9606	Homo sapiens
SRX640265	5617379.35700498	0.318771	0.319698914560362	0.241402449642159	0.244601369809705	37.4256283477544	22708	60675	74.0441844043176	14680	19826	3.69929653869037	1057	28573	0.05	9606	Homo sapiens
SRX613256	5617379.35700498	0.4219635	0.426212411385906	0.318810522009173	0.328577886242997	37.9678615574784	23037	60675	74.5586603450015	14782	19826	3.72729499877507	1065	28573	0.05	9606	Homo sapiens
SRX568138	5617379.35700498	0.341601	0.342849014731782	0.244559496293669	0.248224755687234	39.2468067573136	23813	60675	75.6834459800262	15005	19826	3.77979211143387	1080	28573	0.05	9606	Homo sapiens
SRX640560	5617379.35700498	0.478324	0.480241291192976	0.359251866468262	0.366143630443387	38.3617634940255	23276	60675	75.2597599112277	14921	19826	3.76229307388094	1075	28573	0.05	9606	Homo sapiens
SRX630658	5617379.35700498	0.3403056	0.341376725629513	0.285829857344417	0.290733188556427	38.9962917181706	23661	60675	75.2194088570564	14913	19826	3.75529345885976	1073	28573	0.05	9606	Homo sapiens
SRX604705	5617379.35700498	0.3083793	0.311301580948801	0.253247936437226	0.260993038180547	39.0473836011537	23692	60675	75.1487945122566	14899	19826	3.75179365134918	1072	28573	0.05	9606	Homo sapiens
SRX628804	5617379.35700498	0.231247	0.231825735502553	0.16322288203349	0.164809975432285	36.6658426040379	22247	60675	74.0946232220317	14690	19826	3.70279634620096	1058	28573	0.05	9606	Homo sapiens
SRX592105	5617379.35700498	0.264163	0.264913674105852	0.20292360944134	0.205626015111	38.6419447878039	23446	60675	74.7755472611722	14825	19826	3.73429461379624	1067	28573	0.05	9606	Homo sapiens
SRX575995	5617379.35700498	0.4762924	0.478076281095543	0.328900207945841	0.334883508212037	37.6118665018541	22821	60675	73.9433067688893	14660	19826	3.69579673117979	1056	28573	0.05	9606	Homo sapiens
SRX602730	5617379.35700498	0.3501116	0.352260954210161	0.251641073325021	0.256848553185895	37.0992995467656	22510	60675	73.2876021386059	14530	19826	3.64679942603157	1042	28573	0.05	9606	Homo sapiens
SRX622949	5617379.35700498	0.301075	0.302125203119306	0.230524459967962	0.2338507432769	37.9695096827359	23038	60675	75.2547160294563	14920	19826	3.76229307388094	1075	28573	0.05	9606	Homo sapiens
SRX575755	5617379.35700498	0.33840851	0.339390352502917	0.254961511748206	0.258459221146746	37.5690152451586	22795	60675	73.9533945324322	14662	19826	3.69579673117979	1056	28573	0.05	9606	Homo sapiens
SRX607514	5617379.35700498	0.2551368	0.255741153753178	0.215462180076044	0.218131683013379	37.0168932838896	22460	60675	74.0643599314032	14684	19826	3.69579673117979	1056	28573	0.05	9606	Homo sapiens
SRX571476	5617379.35700498	0.25571672	0.256427896869603	0.205880892869206	0.208540481586525	38.9435517099299	23629	60675	74.9268637143145	14855	19826	3.74129422881741	1069	28573	0.05	9606	Homo sapiens
SRX633907	5617379.35700498	0.36304	0.364258716166875	0.253349556690603	0.256976932771174	38.8677379480841	23583	60675	76.0314738222536	15074	19826	3.79029153396563	1083	28573	0.05	9606	Homo sapiens
SRX600174	5617379.35700498	0.440565	0.442385872720109	0.343799302288756	0.35057194508897	38.8215904408735	23555	60675	74.8007666700292	14830	19826	3.73779442130683	1068	28573	0.05	9606	Homo sapiens
SRX633408	5617379.35700498	0.3292115	0.330269379613113	0.249710344809326	0.25357666309296	39.9983518747425	24269	60675	76.1928780389388	15106	19826	3.80779057151857	1088	28573	0.05	9606	Homo sapiens
SRX582888	5617379.35700498	0.386226	0.387597538123318	0.274584299665374	0.278894504080599	38.2612278533169	23215	60675	75.3202864924846	14933	19826	3.76229307388094	1075	28573	0.05	9606	Homo sapiens
SRX613349	5617379.35700498	0.36716	0.368304189207086	0.287976598265588	0.292578435686236	36.9476720230737	22418	60675	72.9446181781499	14462	19826	3.64679942603157	1042	28573	0.05	9606	Homo sapiens
SRX617889	5617379.35700498	0.380659	0.382328984420854	0.277365702866922	0.282664686095736	39.78739184178	24141	60675	75.8852012508827	15045	19826	3.79029153396563	1083	28573	0.05	9606	Homo sapiens
SRX581999	5617379.35700498	0.431643	0.433279628381492	0.326376584411661	0.332797784713452	38.8281829419036	23559	60675	75.6077877534551	14990	19826	3.76579288139152	1076	28573	0.05	9606	Homo sapiens
SRX636868	5617379.35700498	0.4039632	0.405427703718228	0.299434866662254	0.304466298216335	39.0539761021838	23696	60675	75.5674366992838	14982	19826	3.77629230392328	1079	28573	0.05	9606	Homo sapiens
SRX631566	5617379.35700498	0.20179	0.202367399983043	0.1795228238963	0.181782701522176	37.814585908529	22944	60675	75.4766468273984	14964	19826	3.76929268890211	1077	28573	0.05	9606	Homo sapiens
SRX614586	5617379.35700498	0.350406	0.35159383264325	0.26555058935024	0.269906600065994	39.2896580140091	23839	60675	75.385856955513	14946	19826	3.76929268890211	1077	28573	0.05	9606	Homo sapiens
SRX575485	5617379.35700498	0.269012	0.269642037431493	0.201013518824345	0.203212663042234	38.0486196950968	23086	60675	74.4930898819732	14769	19826	3.72029538375389	1063	28573	0.05	9606	Homo sapiens
SRX577858	5617379.35700498	0.398594	0.400096838974252	0.317468208646025	0.323498713355836	38.1013597033375	23118	60675	73.7465953798043	14621	19826	3.68179750113744	1052	28573	0.05	9606	Homo sapiens
SRX600087	5617379.35700498	0.283547	0.284296150258368	0.215597737601985	0.218263358102361	37.5673671199011	22794	60675	73.7112882074044	14614	19826	3.68529730864802	1053	28573	0.05	9606	Homo sapiens
SRX584180	5617379.35700498	0.3051846	0.306236592188587	0.246209217834559	0.250145440346185	39.7099299546766	24094	60675	75.300110965399	14929	19826	3.76229307388094	1075	28573	0.05	9606	Homo sapiens
SRX582798	5617379.35700498	0.429029	0.430649422646715	0.351309276142533	0.358405172309799	39.7198187062217	24100	60675	77.1562594572783	15297	19826	3.85678787666678	1102	28573	0.05	9606	Homo sapiens
SRX557814	5617379.35700498	0.474128	0.476732052722529	0.387747730883666	0.39776277844849	38.5447053976102	23387	60675	75.4413396549985	14957	19826	3.76929268890211	1077	28573	0.05	9606	Homo sapiens
SRX599351	5617379.35700498	0.361317	0.362424294082233	0.240376001549824	0.243531123314245	38.0964153275649	23115	60675	75.7187531524261	15012	19826	3.77629230392328	1079	28573	0.05	9606	Homo sapiens
SRX577897	5617379.35700498	0.646242	0.649390721412226	0.534292032477942	0.548560233497881	38.5859085290482	23412	60675	75.9205084232826	15052	19826	3.79379134147622	1084	28573	0.05	9606	Homo sapiens
SRX576524	5617379.35700498	0.334623	0.335553082142127	0.256014984422724	0.259287632306195	38.9633292130202	23641	60675	77.8674467870473	15438	19826	3.88478633675148	1110	28573	0.05	9606	Homo sapiens
SRX559187	5617379.35700498	0.603764	0.606384302805214	0.480558928866502	0.492438570290252	38.6847960444994	23472	60675	76.0920004035105	15086	19826	3.80429076400798	1087	28573	0.05	9606	Homo sapiens
SRX631269	5617379.35700498	0.525739	0.527749616334738	0.402616693734272	0.410745568207803	38.3502266172229	23269	60675	76.318975083224	15131	19826	3.81479018653974	1090	28573	0.05	9606	Homo sapiens
SRX636523	5617379.35700498	0.51893950218821	0.521077195172387	0.421537310992734	0.431831657061944	39.6324680675731	24047	60675	75.7843236154545	15025	19826	3.78329191894446	1081	28573	0.05	9606	Homo sapiens
SRX622539	5617379.35700498	0.490544	0.49285660570047	0.405731605426848	0.415895981616896	38.7737948084054	23526	60675	75.779279733683	15024	19826	3.78329191894446	1081	28573	0.05	9606	Homo sapiens
SRX640437	5617379.35700498	0.543467	0.545740062451178	0.454808452123674	0.465141611878002	38.4260403790688	23315	60675	76.3542822556239	15138	19826	3.81129037902915	1089	28573	0.05	9606	Homo sapiens
SRX628141	5617379.35700498	0.3359438	0.336929664594012	0.245990599646977	0.249264196850918	38.3700041203131	23281	60675	76.0869565217391	15085	19826	3.80429076400798	1087	28573	0.05	9606	Homo sapiens
SRX594167	5617379.35700498	0.553656	0.556112916244204	0.363221454806399	0.370114446522783	38.9748660898228	23648	60675	77.2672248562494	15319	19826	3.86028768417737	1103	28573	0.05	9606	Homo sapiens
