id	minimum_pValue	call
ENSG00000164485	0.213645315825904	absent
ENSG00000164488	9.2224336060185e-09	present
ENSG00000164494	9.23126915932695e-12	present
ENSG00000164500	0.361835997458217	absent
ENSG00000164506	7.2432377665798e-13	present
ENSG00000164508	3.17675668968069e-07	present
ENSG00000164509	0.0169791741359293	absent
ENSG00000164512	0.00869244082517901	present
ENSG00000164520	1.2005252248578e-06	present
ENSG00000164530	4.5453063220781e-18	present
ENSG00000164532	0.0572009416146017	absent
ENSG00000164535	2.44395057384964e-13	present
ENSG00000164542	1.10597330714566e-08	present
ENSG00000164543	6.71375488445987e-19	present
ENSG00000164548	1.83538913250961e-23	present
ENSG00000164556	0.179579257746528	absent
ENSG00000164574	3.04162536158528e-15	present
ENSG00000164576	3.07924408425093e-16	present
ENSG00000164587	1.10925920315806e-46	present
ENSG00000164588	8.38149370837567e-06	present
ENSG00000164591	1.27947239092133e-06	present
ENSG00000164597	8.44758311826361e-21	present
ENSG00000164600	0.494971504557056	absent
ENSG00000164603	3.6544369241403e-11	present
ENSG00000164604	3.55814886871666e-07	present
ENSG00000164609	3.06227170609989e-20	present
ENSG00000164610	1.41454377812915e-12	present
ENSG00000164611	1.61558932335127e-12	present
ENSG00000164615	1.84877351998503e-16	present
ENSG00000164616	1.19795398407266e-05	present
ENSG00000164619	3.97451498231185e-12	present
ENSG00000164620	4.33292428019402e-08	present
ENSG00000164621	0.00587907565860547	present
ENSG00000164626	1.96570593273482e-11	present
ENSG00000164627	3.13887293333587e-07	present
ENSG00000164631	5.17963942197546e-13	present
ENSG00000164638	1.57780171422223e-06	present
ENSG00000164645	0.157627155511702	absent
ENSG00000164647	4.98283554990374e-13	present
ENSG00000164649	1.38399637479343e-14	present
ENSG00000164651	4.90413476241892e-11	present
ENSG00000164654	6.71881034565372e-15	present
ENSG00000164659	4.21519333843735e-18	present
ENSG00000164663	2.29615245069805e-07	present
ENSG00000164669	0.000514756936076282	present
ENSG00000164674	5.47469959722408e-11	present
ENSG00000164675	4.61611787944215e-07	present
ENSG00000164683	1.64010599614817e-15	present
ENSG00000164684	1.18013380511288e-12	present
ENSG00000164687	4.55657266818338e-29	present
ENSG00000164690	1.87790400912345e-08	present
ENSG00000164691	1.88150741884291e-12	present
ENSG00000164692	1.45523791686579e-29	present
ENSG00000164694	4.85567162178885e-07	present
ENSG00000164695	9.71389583725703e-12	present
ENSG00000164707	2.22601695966563e-06	present
ENSG00000164708	9.9659519074821e-05	present
ENSG00000164713	1.52682904615745e-25	present
ENSG00000164715	4.90324714099343e-11	present
ENSG00000164729	0.389708719780315	absent
ENSG00000164733	9.63663827986369e-35	present
ENSG00000164736	1.25249999264078e-11	present
ENSG00000164740	0.042170250830454	absent
ENSG00000164741	1.03057514945366e-20	present
ENSG00000164742	3.57423343808044e-05	present
ENSG00000164743	1.50508334758888e-06	present
ENSG00000164744	9.49626748664524e-06	present
ENSG00000164746	3.72124728548989e-10	present
ENSG00000164749	0.0093133019980643	present
ENSG00000164751	2.86925631740898e-19	present
ENSG00000164754	8.63180566286977e-25	present
ENSG00000164756	0.0704193126930164	absent
ENSG00000164758	8.07688144878466e-14	present
ENSG00000164761	5.12975388728096e-12	present
ENSG00000164764	2.63062608879925e-11	present
ENSG00000164776	1.66806479994293e-08	present
ENSG00000164778	0.991409144062743	absent
ENSG00000164794	0.0143688061873455	absent
ENSG00000164796	2.03192005466209e-05	present
ENSG00000164808	7.62775136540448e-25	present
ENSG00000164815	2.38055531928404e-11	present
ENSG00000164816	0.0883004746058928	absent
ENSG00000164818	8.99305213646082e-12	present
ENSG00000164821	2.37885475854887e-12	present
ENSG00000164822	NA	absent
ENSG00000164823	1.17052759846566e-14	present
ENSG00000164825	6.67961181257247e-14	present
ENSG00000164828	1.06521927849814e-21	present
ENSG00000164830	5.24786920850572e-20	present
ENSG00000164841	0.0889008652802565	absent
ENSG00000164845	2.9502885695583e-06	present
ENSG00000164849	2.15641729987935e-15	present
ENSG00000164850	5.62549821578124e-10	present
ENSG00000164853	0.999999812038803	absent
ENSG00000164855	5.54162195137041e-08	present
ENSG00000164867	6.47179154783382e-12	present
ENSG00000164871	2.6390982623406e-06	present
ENSG00000164877	7.713937812222e-14	present
ENSG00000164879	6.70891207202475e-12	present
ENSG00000164880	5.80651034995943e-15	present
ENSG00000164885	9.32372928092893e-12	present
ENSG00000164889	1.17573100178793e-18	present
ENSG00000164893	0.178341088862783	absent
ENSG00000164896	8.24162707469806e-18	present
ENSG00000164897	4.59175812343629e-16	present
ENSG00000164898	2.34974072235254e-13	present
ENSG00000164900	0.0285696114197159	absent
ENSG00000164902	1.77263292772929e-16	present
ENSG00000164904	5.8620603334125e-17	present
ENSG00000164916	1.25430743401729e-09	present
ENSG00000164919	1.25682007145764e-28	present
ENSG00000164920	4.07862819829584e-07	present
ENSG00000164924	2.10766243498333e-38	present
ENSG00000164929	9.35274467775045e-14	present
ENSG00000164930	6.68777475698151e-16	present
ENSG00000164932	1.3503352464352e-10	present
ENSG00000164933	2.76354577789962e-13	present
ENSG00000164934	2.52058388023183e-14	present
ENSG00000164935	7.60618274961413e-11	present
ENSG00000164938	5.32006023255465e-15	present
ENSG00000164941	1.67684960810867e-19	present
ENSG00000164944	1.85398007650517e-17	present
ENSG00000164946	9.76759311999013e-12	present
ENSG00000164949	9.71644873277097e-17	present
ENSG00000164951	1.61417158797519e-13	present
ENSG00000164953	1.90500008706059e-16	present
ENSG00000164961	7.72396088377341e-15	present
ENSG00000164967	6.27988895484646e-13	present
ENSG00000164970	1.21180327420282e-12	present
ENSG00000164972	3.6087134710037e-20	present
ENSG00000164975	2.42952191039193e-14	present
ENSG00000164976	1.87316484268506e-08	present
ENSG00000164978	1.04383612477196e-11	present
ENSG00000164983	3.03025386027112e-09	present
ENSG00000164985	5.73570734993116e-21	present
ENSG00000164989	3.7114792683163e-08	present
ENSG00000165006	1.20856760085213e-16	present
ENSG00000165023	0.000130234625986342	present
ENSG00000165025	2.4148326823007e-15	present
ENSG00000165028	2.46857846487752e-07	present
ENSG00000165029	1.06829686286734e-16	present
ENSG00000165030	6.51406998942609e-16	present
ENSG00000165046	2.12849874857261e-08	present
ENSG00000165055	5.20139263875598e-12	present
ENSG00000165059	0.399183953776415	absent
ENSG00000165060	5.45792112483735e-12	present
ENSG00000165061	3.54662515556434e-05	present
ENSG00000165066	0.048354811237222	absent
ENSG00000165071	1.72056162316575e-14	present
ENSG00000165072	8.45108250957225e-18	present
ENSG00000165076	0.0287275771706133	absent
ENSG00000165078	0.000103999257239304	present
ENSG00000165084	2.80953430709702e-08	present
ENSG00000165091	0.00737380970640614	present
ENSG00000165092	2.00700288923541e-34	present
ENSG00000165097	2.2424703044932e-12	present
ENSG00000165102	7.59951178640803e-17	present
ENSG00000165105	2.03657754305646e-11	present
ENSG00000165113	3.29510555191337e-10	present
ENSG00000165115	5.85775482975565e-10	present
ENSG00000165118	4.04281969200517e-12	present
ENSG00000165119	1.42195972089625e-37	present
ENSG00000165120	0.000778345812862153	present
ENSG00000165121	6.20289930071443e-10	present
ENSG00000165124	5.42938027698144e-13	present
ENSG00000165125	0.000106016481744437	present
ENSG00000165131	0.101500099287329	absent
ENSG00000165138	1.24276860964028e-12	present
ENSG00000165140	2.76874490376152e-23	present
ENSG00000165152	1.00423391989419e-10	present
ENSG00000165156	1.44412331790164e-16	present
ENSG00000165164	5.69219995857922e-08	present
ENSG00000165168	9.67828798015178e-23	present
ENSG00000165169	1.62786150126255e-16	present
ENSG00000165171	4.32659399081726e-10	present
ENSG00000165175	6.80814866495054e-21	present
ENSG00000165178	4.29581887321267e-13	present
ENSG00000165181	4.27483762099152e-05	present
ENSG00000165182	0.0102024596145294	absent
ENSG00000165185	2.16857517439207e-07	present
ENSG00000165186	0.00835175063101362	present
ENSG00000165188	0.00102344703160464	present
ENSG00000165192	0.0010452009768542	present
ENSG00000165194	0.0389613017061585	absent
ENSG00000165195	2.43235061225077e-12	present
ENSG00000165197	1.33328701192861e-19	present
ENSG00000165202	0.243075955233	absent
ENSG00000165204	0.0229630720558027	absent
ENSG00000165209	1.68502430978357e-15	present
ENSG00000165215	1.45368166837561e-12	present
ENSG00000165219	3.54110033638618e-18	present
ENSG00000165233	1.2713829940437e-16	present
ENSG00000165238	3.0766770840233e-07	present
ENSG00000165240	9.73585629771819e-10	present
ENSG00000165244	1.89415869431492e-07	present
ENSG00000165246	2.54778671393096e-08	present
ENSG00000165259	1.0073544584422e-06	present
ENSG00000165264	2.74188993708479e-17	present
ENSG00000165269	1.21825411478891e-12	present
ENSG00000165271	1.46765684004219e-12	present
ENSG00000165272	1.14837437159289e-26	present
ENSG00000165275	1.02657989469425e-11	present
ENSG00000165280	1.33587930122866e-25	present
ENSG00000165282	4.24951369727326e-13	present
ENSG00000165283	6.41873013378415e-17	present
ENSG00000165288	4.65602857524711e-12	present
ENSG00000165300	0.00015880394652766	present
ENSG00000165304	8.40562222209826e-09	present
ENSG00000165309	8.85637344591235e-18	present
ENSG00000165312	7.31283776600146e-16	present
ENSG00000165322	3.53595805640157e-15	present
ENSG00000165323	4.21588535567265e-16	present
ENSG00000165325	2.0644031769327e-05	present
ENSG00000165338	5.94003100264675e-13	present
ENSG00000165349	0.00106727651259738	present
ENSG00000165355	7.24221758722901e-12	present
ENSG00000165359	2.29263106767127e-10	present
ENSG00000165370	0.984359864587882	absent
ENSG00000165376	4.46211885821038e-10	present
ENSG00000165379	4.35938123334397e-07	present
ENSG00000165383	9.20997331866773e-07	present
ENSG00000165389	1.14221098095429e-18	present
ENSG00000165392	4.51206185758952e-12	present
ENSG00000165406	1.05668117767415e-13	present
ENSG00000165409	0.000287102965271762	present
ENSG00000165410	8.57927453421755e-18	present
ENSG00000165416	1.60561657357987e-17	present
ENSG00000165417	4.71347930955816e-13	present
ENSG00000165424	1.29395263245101e-14	present
ENSG00000165434	1.74068815923917e-07	present
ENSG00000165443	1.39687543082598e-07	present
ENSG00000165449	2.63583386335801e-10	present
ENSG00000165457	8.85199824499658e-18	present
ENSG00000165458	4.12370215917546e-20	present
ENSG00000165462	0.0840560488877576	absent
ENSG00000165471	0.249178732683652	absent
ENSG00000165474	4.84912926745188e-06	present
ENSG00000165475	5.2346189106938e-15	present
ENSG00000165476	1.25475683170908e-17	present
ENSG00000165478	0.126231341449378	absent
ENSG00000165480	1.92321029189896e-08	present
ENSG00000165487	6.92211689628376e-17	present
ENSG00000165490	7.93738208994096e-09	present
ENSG00000165494	1.24711088328207e-20	present
ENSG00000165495	2.25534393758584e-12	present
ENSG00000165496	0.100664539461765	absent
ENSG00000165501	2.32782529153972e-11	present
ENSG00000165502	7.41630628214837e-29	present
ENSG00000165506	1.6200087539183e-09	present
ENSG00000165507	2.56838006262423e-24	present
ENSG00000165509	0.0859775784012763	absent
ENSG00000165511	1.1428260584337e-07	present
ENSG00000165512	5.0724789994713e-16	present
ENSG00000165516	1.1415291030454e-18	present
ENSG00000165521	0.000179046622869743	present
ENSG00000165525	3.05836792830904e-21	present
ENSG00000165526	5.99975343759227e-13	present
ENSG00000165527	4.3088474123269e-18	present
ENSG00000165533	2.18191086856107e-13	present
ENSG00000165548	4.64901204284504e-06	present
ENSG00000165553	0.162247349672852	absent
ENSG00000165555	4.75944982167578e-05	present
ENSG00000165556	0.926169633379705	absent
ENSG00000165566	0.0130092531807385	absent
ENSG00000165568	6.59399270647045e-09	present
ENSG00000165572	2.24278799517822e-08	present
ENSG00000165583	0.00318103829330769	present
ENSG00000165584	0.11306792260071	absent
ENSG00000165588	0.228781447583662	absent
ENSG00000165591	2.75744469881315e-09	present
ENSG00000165606	0.00670998637911744	present
ENSG00000165609	1.50887394403478e-17	present
ENSG00000165617	2.87766287160746e-10	present
ENSG00000165621	8.92666507220874e-05	present
ENSG00000165623	0.125271640063311	absent
ENSG00000165626	2.20947248266796e-13	present
ENSG00000165629	2.79868271226736e-27	present
ENSG00000165630	2.3578359373309e-14	present
ENSG00000165632	3.53060653472909e-09	present
ENSG00000165633	5.45820779256221e-12	present
ENSG00000165637	5.19523529960898e-22	present
ENSG00000165643	0.859970516997365	absent
ENSG00000165644	2.26629538514159e-13	present
ENSG00000165646	1.49357993257993e-11	present
ENSG00000165650	9.12619146497089e-15	present
ENSG00000165655	7.72048207668488e-16	present
ENSG00000165660	1.41568105032359e-12	present
ENSG00000165661	1.93177473384105e-10	present
ENSG00000165669	1.41866590897044e-19	present
ENSG00000165671	1.24059881104471e-19	present
ENSG00000165672	8.25190521270206e-22	present
ENSG00000165675	6.94875118818668e-12	present
ENSG00000165678	2.07670483292882e-22	present
ENSG00000165682	2.56369236189775e-06	present
ENSG00000165684	7.04753804242251e-10	present
ENSG00000165685	2.22515101604139e-07	present
ENSG00000165688	7.8069025137937e-16	present
ENSG00000165689	2.01997832369507e-16	present
ENSG00000165694	0.661836352021466	absent
ENSG00000165695	2.84188994953879e-09	present
ENSG00000165698	1.16623656775768e-10	present
ENSG00000165699	5.71987496120043e-14	present
ENSG00000165702	0.000125562746120975	present
ENSG00000165704	2.05264316850056e-14	present
ENSG00000165714	4.37653531822716e-10	present
ENSG00000165716	3.39333578114558e-13	present
ENSG00000165724	3.50685273231582e-12	present
ENSG00000165730	2.63010429264208e-07	present
ENSG00000165731	0.000304587885690991	present
ENSG00000165732	5.37922522971293e-17	present
ENSG00000165733	2.3624292513299e-11	present
ENSG00000165752	1.11137349668664e-11	present
ENSG00000165757	2.57548647418255e-17	present
ENSG00000165762	0.998697835304709	absent
ENSG00000165775	1.05262579116413e-19	present
ENSG00000165782	3.28189186789888e-16	present
ENSG00000165792	1.41008698339501e-18	present
ENSG00000165794	0.0132851381717746	absent
ENSG00000165795	3.85655445305907e-29	present
ENSG00000165799	0.0243255762848616	absent
ENSG00000165801	2.07932011100893e-14	present
ENSG00000165802	2.41718760780617e-14	present
ENSG00000165804	7.77095179451594e-16	present
ENSG00000165805	0.0171208334015782	absent
ENSG00000165806	2.39808871464425e-16	present
ENSG00000165807	5.55727475547646e-07	present
ENSG00000165810	3.06046787632044e-23	present
ENSG00000165813	8.06795708384266e-18	present
ENSG00000165816	6.8029385293688e-09	present
ENSG00000165819	5.15548193311209e-18	present
ENSG00000165821	1.71472641023963e-09	present
ENSG00000165828	0.000686905654659469	present
ENSG00000165832	7.82716832642982e-12	present
ENSG00000165837	2.77463464365276e-05	present
ENSG00000165841	0.103698597978666	absent
ENSG00000165861	2.28839416808589e-12	present
ENSG00000165863	2.63599005620947e-05	present
ENSG00000165868	4.00370968059314e-10	present
ENSG00000165874	8.93794231156052e-06	present
ENSG00000165879	2.11402470044467e-10	present
ENSG00000165886	6.79411486758804e-16	present
ENSG00000165887	0.000439109225125443	present
ENSG00000165891	3.62195017522618e-06	present
ENSG00000165895	1.27525891252717e-13	present
ENSG00000165898	6.68691682022958e-14	present
ENSG00000165899	0.00355594665892962	present
ENSG00000165905	1.76224142182195e-11	present
ENSG00000165912	4.5444023492445e-14	present
ENSG00000165914	2.81568904446985e-15	present
ENSG00000165915	2.01039742455769e-18	present
ENSG00000165916	1.89517886270362e-20	present
ENSG00000165917	0.000154779098817344	present
ENSG00000165923	1.57831177479479e-11	present
ENSG00000165929	2.17507606777709e-25	present
ENSG00000165934	2.56532553480976e-16	present
ENSG00000165935	0.00168839560700193	present
ENSG00000165943	3.01491968710565e-16	present
ENSG00000165948	9.99722773006633e-15	present
ENSG00000165949	7.76006117239761e-35	present
ENSG00000165953	0.294851829540432	absent
ENSG00000165959	1.64142395488363e-13	present
ENSG00000165966	7.17106389265313e-05	present
ENSG00000165970	0.719836557635787	absent
ENSG00000165972	1.47877559065181e-05	present
ENSG00000165973	3.00768676824339e-05	present
ENSG00000165983	1.22013919720568e-11	present
ENSG00000165985	4.09327688284776e-06	present
ENSG00000165995	7.50508982318198e-09	present
ENSG00000165996	1.2426662571129e-15	present
ENSG00000165997	3.34747775868922e-13	present
ENSG00000166002	9.11227244068825e-17	present
ENSG00000166004	1.22163031371659e-11	present
ENSG00000166006	0.00807959986290247	present
ENSG00000166007	0.468751885629374	absent
ENSG00000166012	8.98259302809359e-25	present
ENSG00000166013	0.292218997856942	absent
ENSG00000166016	4.2059609624389e-07	present
ENSG00000166024	1.86094000504785e-11	present
ENSG00000166025	1.3980048740866e-14	present
ENSG00000166033	2.68896115990456e-20	present
ENSG00000166035	5.82726141229134e-05	present
ENSG00000166037	3.64092048260725e-17	present
ENSG00000166046	1.50530666162599e-18	present
ENSG00000166049	0.163631825425496	absent
ENSG00000166068	3.23030355315813e-15	present
ENSG00000166069	0.031108625695647	absent
ENSG00000166073	4.70975325737032e-09	present
ENSG00000166086	8.50694159894394e-18	present
ENSG00000166090	0.110571904107521	absent
ENSG00000166091	8.46539827019764e-07	present
ENSG00000166104	5.71813365091244e-06	present
ENSG00000166105	0.0137396035510335	absent
ENSG00000166106	2.77517056618331e-09	present
ENSG00000166111	0.334254850624962	absent
ENSG00000166118	0.329927402736653	absent
ENSG00000166123	2.23397486607993e-08	present
ENSG00000166126	7.06125753020165e-09	present
ENSG00000166128	2.83204421828717e-23	present
ENSG00000166130	1.59170797012991e-12	present
ENSG00000166133	1.56383397810818e-09	present
ENSG00000166135	5.71033669560319e-14	present
ENSG00000166136	1.14116589324405e-22	present
ENSG00000166140	4.97736925408011e-14	present
ENSG00000166143	0.00500535848018787	present
ENSG00000166145	6.65767834576725e-20	present
ENSG00000166147	1.2261300869985e-18	present
ENSG00000166148	9.94864137217046e-05	present
ENSG00000166152	0.000917234586855173	present
ENSG00000166153	4.26102672639992e-07	present
ENSG00000166159	0.140461966375443	absent
ENSG00000166160	0.511529611663695	absent
ENSG00000166164	5.47034637405792e-19	present
ENSG00000166165	5.62007409964595e-22	present
ENSG00000166166	2.18401370414535e-10	present
ENSG00000166167	3.81921923814827e-12	present
ENSG00000166169	2.76093664539365e-14	present
ENSG00000166170	4.70770721148953e-14	present
ENSG00000166171	1.05816821831627e-13	present
ENSG00000166173	4.65707971495881e-11	present
ENSG00000166181	1.46397712141502e-20	present
ENSG00000166183	2.59362021405577e-11	present
ENSG00000166188	8.6228497574926e-11	present
ENSG00000166189	6.91679453753827e-12	present
ENSG00000166192	8.24760451496342e-07	present
ENSG00000166197	5.01668621203297e-16	present
ENSG00000166199	5.43977508436028e-15	present
ENSG00000166200	1.90580579006845e-22	present
ENSG00000166206	6.21236066363598e-08	present
ENSG00000166211	3.62020966050848e-08	present
ENSG00000166220	0.0585468113840045	absent
ENSG00000166224	2.60149412679504e-17	present
ENSG00000166225	3.22090090554926e-13	present
ENSG00000166226	2.94894037956742e-23	present
ENSG00000166228	2.91639656815379e-20	present
ENSG00000166233	1.78699868461559e-23	present
ENSG00000166246	7.99143536202667e-10	present
ENSG00000166250	1.89778988936094e-11	present
ENSG00000166257	0.00127474176401559	present
ENSG00000166260	3.21458509844588e-16	present
ENSG00000166261	1.52160211637828e-10	present
ENSG00000166262	6.72410134006489e-10	present
ENSG00000166263	5.84966277529415e-11	present
ENSG00000166265	1.85526559228475e-16	present
ENSG00000166266	2.26485744154742e-15	present
ENSG00000166268	0.00176194422028245	present
ENSG00000166272	3.07950222385285e-15	present
ENSG00000166275	7.6749601377227e-17	present
ENSG00000166278	7.39326431214441e-24	present
ENSG00000166289	1.15970141978186e-11	present
ENSG00000166292	1.74863772654633e-34	present
ENSG00000166295	2.66008502670092e-23	present
ENSG00000166311	1.7639814295374e-16	present
ENSG00000166313	5.00539965569595e-16	present
ENSG00000166317	9.2806211576186e-09	present
ENSG00000166321	1.3936968425892e-07	present
ENSG00000166323	4.33518179460733e-06	present
ENSG00000166326	1.43307197301815e-15	present
ENSG00000166329	0.00306540194995962	present
ENSG00000166333	6.63912388847677e-23	present
ENSG00000166337	1.7689677323284e-21	present
ENSG00000166340	3.95858332305115e-21	present
ENSG00000166341	6.25501695198714e-12	present
ENSG00000166342	0.000106717425041999	present
ENSG00000166343	2.20814793898582e-05	present
ENSG00000166347	6.77172072272852e-30	present
ENSG00000166348	3.25919283771721e-19	present
ENSG00000166349	4.32835860049176e-05	present
ENSG00000166351	0.396518085864733	absent
ENSG00000166352	8.79149951241994e-14	present
ENSG00000166359	0.000614773735251724	present
ENSG00000166363	0.319709921707999	absent
ENSG00000166368	0.118920382119241	absent
ENSG00000166377	9.63494215367263e-19	present
ENSG00000166387	1.01173480463428e-15	present
ENSG00000166391	0.000859040032810628	present
ENSG00000166394	1.47433661598139e-11	present
ENSG00000166396	7.05022502366323e-06	present
ENSG00000166398	2.70908164851373e-14	present
ENSG00000166401	2.31348456870442e-13	present
ENSG00000166402	4.20052560200387e-08	present
ENSG00000166405	1.14906147981337e-11	present
ENSG00000166407	0.0146851428278537	absent
ENSG00000166408	0.0476544693372646	absent
ENSG00000166411	1.57675876943323e-18	present
ENSG00000166415	8.14151388458432e-06	present
ENSG00000166426	2.85906148659721e-09	present
ENSG00000166428	2.67099328298906e-09	present
ENSG00000166432	3.67278495651064e-12	present
ENSG00000166435	2.68118579645628e-13	present
ENSG00000166436	4.86747743375288e-11	present
ENSG00000166439	1.78516598309456e-11	present
ENSG00000166441	2.0960606823622e-46	present
ENSG00000166444	1.96795669645128e-19	present
ENSG00000166446	4.95604765522971e-08	present
ENSG00000166448	1.00279670867892e-10	present
ENSG00000166450	6.98372328687143e-08	present
ENSG00000166451	4.88257455274087e-10	present
ENSG00000166452	1.06285119516482e-14	present
ENSG00000166454	3.87844006995013e-14	present
ENSG00000166455	5.60340893948944e-06	present
ENSG00000166471	4.93128723735332e-16	present
ENSG00000166473	1.91412531908296e-05	present
ENSG00000166477	9.47032477364668e-13	present
ENSG00000166478	6.27594547624178e-14	present
ENSG00000166479	1.21747547555073e-20	present
ENSG00000166482	1.16640395019264e-32	present
ENSG00000166483	3.35824539776851e-13	present
ENSG00000166484	2.21202780843785e-13	present
ENSG00000166492	0.244632455481862	absent
ENSG00000166501	8.87209700412381e-16	present
ENSG00000166503	1.85247961103442e-16	present
ENSG00000166507	4.4417402590607e-16	present
ENSG00000166508	7.28214052829689e-18	present
ENSG00000166509	0.000224731645984687	present
ENSG00000166510	1.78923658758748e-16	present
ENSG00000166523	5.88706054942399e-14	present
ENSG00000166526	2.89584596915819e-13	present
ENSG00000166527	3.44401102776384e-08	present
ENSG00000166529	6.64062160316879e-11	present
ENSG00000166530	9.79377584752855e-09	present
ENSG00000166532	8.88705466749368e-18	present
ENSG00000166535	0.00021421002153888	present
ENSG00000166546	3.43224387635195e-05	present
ENSG00000166548	1.31353156859503e-20	present
ENSG00000166557	2.62280958534346e-17	present
ENSG00000166558	0.0150124163551371	absent
ENSG00000166562	4.90735409787202e-25	present
ENSG00000166569	0.0903547738338139	absent
ENSG00000166573	0.0214619314690433	absent
ENSG00000166575	4.14266126128982e-17	present
ENSG00000166578	3.97065727399652e-09	present
ENSG00000166579	3.14300208371651e-23	present
ENSG00000166582	1.7201931028765e-13	present
ENSG00000166589	6.19357741921948e-08	present
ENSG00000166592	1.25035846658321e-16	present
ENSG00000166595	1.04460301457633e-20	present
ENSG00000166596	3.75740202308978e-13	present
ENSG00000166598	4.18064395508313e-39	present
ENSG00000166603	0.00167833810898464	present
ENSG00000166619	1.67669843649348e-17	present
ENSG00000166634	0.299118741395454	absent
ENSG00000166664	1.93904102588546e-07	present
ENSG00000166669	3.68756385491429e-18	present
ENSG00000166670	8.25743229087437e-09	present
ENSG00000166676	6.78708480701815e-08	present
ENSG00000166681	7.42212468859693e-23	present
ENSG00000166682	2.82783499190959e-05	present
ENSG00000166685	1.57877278120016e-14	present
ENSG00000166689	3.16317029031979e-13	present
ENSG00000166693	0.762593507964286	absent
ENSG00000166704	8.65131201609378e-11	present
ENSG00000166707	4.69686067693949e-11	present
ENSG00000166710	4.09303677449945e-80	present
ENSG00000166716	5.86364918326135e-13	present
ENSG00000166734	1.61950393318921e-22	present
ENSG00000166736	0.0117913586509508	absent
ENSG00000166741	1.45855716650314e-24	present
ENSG00000166743	2.11101200637341e-06	present
ENSG00000166747	1.59393077683582e-20	present
ENSG00000166750	2.3057123612154e-17	present
ENSG00000166762	2.23429724087687e-09	present
ENSG00000166763	0.138939533217931	absent
ENSG00000166770	5.66665285207606e-12	present
ENSG00000166780	2.46278838332493e-13	present
ENSG00000166783	3.46540608962369e-17	present
ENSG00000166787	0.112810708971055	absent
ENSG00000166788	1.00887442509433e-11	present
ENSG00000166793	2.78741620442425e-08	present
ENSG00000166794	9.5779393575125e-34	present
ENSG00000166796	0.000392953880252566	present
ENSG00000166797	1.36291950260768e-18	present
ENSG00000166800	0.00265721263370078	present
ENSG00000166801	3.37165531502652e-16	present
ENSG00000166803	3.31186875944367e-11	present
ENSG00000166813	5.72770535793144e-07	present
ENSG00000166816	8.58040183937433e-11	present
ENSG00000166819	9.65623927246734e-11	present
ENSG00000166821	4.59761147046306e-11	present
ENSG00000166822	5.83860847359183e-13	present
ENSG00000166823	3.12424629899788e-06	present
ENSG00000166825	1.58958622851046e-17	present
ENSG00000166828	2.27947790479754e-11	present
ENSG00000166831	2.65640803561777e-08	present
ENSG00000166833	1.48324116912874e-12	present
ENSG00000166839	7.33313170582179e-10	present
ENSG00000166840	1.02220224194647e-06	present
ENSG00000166845	8.43612553126006e-08	present
ENSG00000166847	2.65750139493199e-17	present
ENSG00000166848	3.83081476313731e-18	present
ENSG00000166851	1.13924072870728e-07	present
ENSG00000166855	5.10088152219264e-18	present
ENSG00000166856	1.00291474291033e-05	present
ENSG00000166860	1.20578544808305e-08	present
ENSG00000166862	0.207206804954393	absent
ENSG00000166863	0.0108237897987472	absent
ENSG00000166866	3.40371762738006e-05	present
ENSG00000166869	0.000354108347659072	present
ENSG00000166881	1.24971813306205e-10	present
ENSG00000166884	0.206263411589542	absent
ENSG00000166886	4.78445250722617e-15	present
ENSG00000166887	3.20835674598306e-19	present
ENSG00000166888	7.2094910398863e-25	present
ENSG00000166889	3.06388421067859e-14	present
ENSG00000166896	1.15064094130009e-10	present
ENSG00000166897	2.43604496662321e-07	present
ENSG00000166900	3.28887704434854e-18	present
ENSG00000166902	3.84789727965829e-17	present
ENSG00000166908	4.3697612718667e-15	present
ENSG00000166912	5.26321032385986e-15	present
ENSG00000166913	3.16571668035899e-25	present
ENSG00000166917	0.000554870176327667	present
ENSG00000166920	1.64373058723055e-11	present
ENSG00000166922	1.4200053971327e-07	present
ENSG00000166923	6.26277503059253e-08	present
ENSG00000166924	0.00686363138534243	present
ENSG00000166925	6.77826024760719e-17	present
ENSG00000166926	1.02981985820896e-05	present
ENSG00000166927	8.09776448001188e-24	present
ENSG00000166928	3.15274108274942e-09	present
ENSG00000166930	0.00622045603421076	present
ENSG00000166938	1.93263666670975e-15	present
ENSG00000166946	1.22115872394639e-18	present
ENSG00000166947	2.65763864691762e-06	present
ENSG00000166948	2.46873618166474e-07	present
ENSG00000166949	4.78495719575314e-15	present
ENSG00000166959	8.46467495404204e-19	present
ENSG00000166960	8.58476237531024e-05	present
ENSG00000166961	1.84418189892595e-19	present
ENSG00000166963	2.69921452126589e-07	present
ENSG00000166965	4.46654233615723e-10	present
ENSG00000166971	1.98795692444108e-17	present
ENSG00000166974	3.39593078140707e-17	present
ENSG00000166979	7.85525426076378e-16	present
ENSG00000166984	0.00868975427476695	present
ENSG00000166986	3.58212686764626e-19	present
ENSG00000166987	6.46155179802033e-17	present
ENSG00000166997	1.71996987747587e-13	present
ENSG00000167004	1.47734906355172e-29	present
ENSG00000167005	2.63436994750945e-18	present
ENSG00000167011	0.185500845260848	absent
ENSG00000167014	0.086106239422918	absent
ENSG00000167034	4.97761314844185e-12	present
ENSG00000167037	2.8733849092376e-07	present
ENSG00000167046	0.0559761306094166	absent
ENSG00000167065	3.09275442045881e-10	present
ENSG00000167074	2.15830129313939e-15	present
