id	minimum_pValue	call
FBgn0032818	6.30730040836218e-07	present
FBgn0032819	0.00149767553157437	present
FBgn0032820	0.00120223927073953	present
FBgn0032821	5.86047375930784e-09	present
FBgn0032822	2.91672804216052e-06	present
FBgn0032824	0.0939680851049633	absent
FBgn0032827	0.00139916866627057	present
FBgn0032833	7.23440416100514e-12	present
FBgn0032834	1.02541895427134e-09	present
FBgn0032835	8.1714801407544e-13	present
FBgn0032836	3.68670898533971e-05	present
FBgn0032839	0.0486696780036835	absent
FBgn0032840	0.225398868632993	absent
FBgn0032843	0.000288665434079495	present
FBgn0032845	0.000378338482831053	present
FBgn0032846	0.000108129266852814	present
FBgn0032847	6.52155469443264e-08	present
FBgn0032848	2.72341338827933e-07	present
FBgn0032849	2.19576272784982e-06	present
FBgn0032850	8.35610328817136e-06	present
FBgn0032851	1.42317533611552e-08	present
FBgn0032853	0.000369049884407469	present
FBgn0032856	0.289477882074492	absent
FBgn0032857	7.52786251028412e-10	present
FBgn0032858	1.78474560929906e-06	present
FBgn0032859	7.15652977429084e-07	present
FBgn0032860	0.0154352306432693	absent
FBgn0032863	7.29973897629174e-09	present
FBgn0032864	2.76650105551938e-06	present
FBgn0032867	2.94851554879774e-12	present
FBgn0032868	2.70167275812748e-08	present
FBgn0032869	1.68502029617622e-18	present
FBgn0032870	0.000148376556825823	present
FBgn0032871	7.41056435906583e-05	present
FBgn0032873	0.000328201720483074	present
FBgn0032876	0.00109339143307243	present
FBgn0032877	4.11649250359227e-05	present
FBgn0032878	4.15627362883971e-09	present
FBgn0032879	0.0664123128956013	absent
FBgn0032880	1.82768977697066e-07	present
FBgn0032881	0.00220215480061779	present
FBgn0032882	1.7419290484935e-08	present
FBgn0032883	1.45236946127972e-09	present
FBgn0032884	9.4298960756415e-12	present
FBgn0032886	0.00029050376056112	present
FBgn0032888	0.0420950502425645	absent
FBgn0032889	3.98780923698916e-06	present
FBgn0032891	0.0322263058502158	absent
FBgn0032894	1.49195039767723e-10	present
FBgn0032895	0.0059484215737297	present
FBgn0032896	0.0380691277729863	absent
FBgn0032897	4.68056586225496e-11	present
FBgn0032898	0.0115118439434273	absent
FBgn0032899	7.21947999970368e-07	present
FBgn0032900	0.000244547995195322	present
FBgn0032901	0.000403861214255514	present
FBgn0032906	8.65507448408354e-06	present
FBgn0032907	2.74218312043236e-05	present
FBgn0032908	0.0198546777683701	absent
FBgn0032910	0.000509101698828498	present
FBgn0032911	1.48383448414885e-05	present
FBgn0032913	1.50823437681448e-06	present
FBgn0032914	0.0246037848218353	absent
FBgn0032916	1.59487169241998e-07	present
FBgn0032919	2.87931394637005e-05	present
FBgn0032921	4.83637125279258e-07	present
FBgn0032922	1.0874826817861e-05	present
FBgn0032923	2.79757052457136e-08	present
FBgn0032924	0.000287675513782766	present
FBgn0032925	0.000228506595661437	present
FBgn0032929	6.65259820708401e-05	present
FBgn0032934	0.00903349989066591	present
FBgn0032935	3.41171456140542e-05	present
FBgn0032938	0.00010919981139893	present
FBgn0032940	6.57689910997786e-05	present
FBgn0032943	7.29163515076602e-05	present
FBgn0032945	5.60643771385686e-06	present
FBgn0032946	0.00235778307731131	present
FBgn0032949	3.47509995160193e-13	present
FBgn0032955	5.46685625785875e-07	present
FBgn0032956	1.02604445123177e-08	present
FBgn0032957	8.38310903702636e-07	present
FBgn0032961	9.25450197208134e-10	present
FBgn0032964	1.50452464965933e-06	present
FBgn0032965	1.15707445719866e-05	present
FBgn0032966	2.30148712592359e-07	present
FBgn0032967	2.14655273768364e-06	present
FBgn0032968	4.62862273143936e-09	present
FBgn0032969	1.83268755155308e-10	present
FBgn0032971	8.58457947506055e-10	present
FBgn0032972	8.39388030684906e-10	present
FBgn0032973	4.9585263743834e-07	present
FBgn0032974	1.36019631052615e-05	present
FBgn0032979	2.30941165533181e-07	present
FBgn0032981	0.453683815786203	absent
FBgn0032986	7.31348326181958e-08	present
FBgn0032987	1.90847863855137e-14	present
FBgn0032988	1.27324940557652e-07	present
FBgn0032997	6.35491970277582e-05	present
FBgn0033000	8.1405697940403e-08	present
FBgn0033005	1.45316743327907e-07	present
FBgn0033010	2.73520072941968e-05	present
FBgn0033015	4.35786762313911e-09	present
FBgn0033017	1.55119677082518e-08	present
FBgn0033019	0.000480955502027028	present
FBgn0033020	5.4946843399887e-14	present
FBgn0033021	1.75138692495816e-06	present
FBgn0033027	0.000242379364996931	present
FBgn0033028	1.44174776924193e-07	present
FBgn0033029	1.03201152050507e-05	present
FBgn0033031	9.7692422699631e-10	present
FBgn0033032	1.18278840475234e-06	present
FBgn0033033	0.000410571635128593	present
FBgn0033038	0.000441847773928572	present
FBgn0033041	0.303667113136966	absent
FBgn0033042	8.5159305640236e-08	present
FBgn0033043	0.0835914676485822	absent
FBgn0033047	0.000556509398091355	present
FBgn0033048	0.00883864957592592	present
FBgn0033050	5.57245250563965e-06	present
FBgn0033051	0.00472100393709875	present
FBgn0033052	0.000669022564951662	present
FBgn0033054	0.000186573386984437	present
FBgn0033055	1.23205659248321e-07	present
FBgn0033056	4.00307570963347e-12	present
FBgn0033058	0.00246450885825348	present
FBgn0033060	1.08182121591182e-05	present
FBgn0033061	0.00170096000259097	present
FBgn0033062	1.2610963095246e-05	present
FBgn0033063	2.94123805897655e-12	present
FBgn0033065	0.000145987609287117	present
FBgn0033067	0.0220691352580682	absent
FBgn0033069	4.86546709838152e-08	present
FBgn0033072	0.0655842679263104	absent
FBgn0033074	2.24644810159918e-11	present
FBgn0033076	4.68941463621668e-06	present
FBgn0033079	3.74447349126972e-05	present
FBgn0033081	6.66140565807774e-12	present
FBgn0033085	1.01113355993603e-06	present
FBgn0033086	3.85185549964904e-10	present
FBgn0033087	0.00119729370297334	present
FBgn0033088	3.72939118885728e-05	present
FBgn0033089	6.23585308213038e-07	present
FBgn0033090	1.67602600047272e-06	present
FBgn0033092	9.28584511512948e-05	present
FBgn0033093	2.19238599792133e-06	present
FBgn0033095	0.000947171792204076	present
FBgn0033096	0.0990420822889815	absent
FBgn0033097	0.502790902586452	absent
FBgn0033100	4.49963392490555e-08	present
FBgn0033101	2.35237547351333e-05	present
FBgn0033104	1.53879135017906e-08	present
FBgn0033108	0.00246667104574832	present
FBgn0033110	0.627403653022989	absent
FBgn0033112	3.14402885093145e-05	present
FBgn0033113	1.24788879442778e-07	present
FBgn0033115	0.0227272461845425	absent
FBgn0033117	9.23494591207818e-05	present
FBgn0033121	1.80687009467545e-05	present
FBgn0033122	3.08748883197694e-06	present
FBgn0033124	0.0268388306361905	absent
FBgn0033127	5.08138425612815e-05	present
FBgn0033128	2.74384021852555e-05	present
FBgn0033129	0.0231559383727236	absent
FBgn0033130	0.000397298629133308	present
FBgn0033131	0.0218341730774362	absent
FBgn0033132	0.00154919307280006	present
FBgn0033133	0.0137186760367301	absent
FBgn0033134	0.000537355746656775	present
FBgn0033135	0.298799206711442	absent
FBgn0033136	NA	absent
FBgn0033137	0.00979257090467152	present
FBgn0033138	0.000320830245172933	present
FBgn0033139	0.000703961748109518	present
FBgn0033140	0.461162789829439	absent
FBgn0033141	1.55680802401302e-09	present
FBgn0033145	1.72212219526593e-06	present
FBgn0033149	1.20714169641328e-07	present
FBgn0033153	1.78566225339788e-05	present
FBgn0033154	0.776827291090253	absent
FBgn0033155	9.54710084690376e-06	present
FBgn0033158	0.137138297872061	absent
FBgn0033159	0.000182067840661942	present
FBgn0033160	3.22008939984002e-06	present
FBgn0033164	2.72980577488584e-07	present
FBgn0033165	2.68370268125195e-08	present
FBgn0033166	3.79534724793392e-06	present
FBgn0033167	5.95793199606156e-08	present
FBgn0033168	4.91364971066609e-11	present
FBgn0033169	6.62944229029266e-05	present
FBgn0033170	6.65830398130098e-05	present
FBgn0033174	2.01143556660043e-12	present
FBgn0033177	1.73054359195175e-08	present
FBgn0033178	7.00371507277566e-05	present
FBgn0033179	3.35407340039011e-10	present
FBgn0033183	1.14478671797491e-07	present
FBgn0033184	1.37730670213535e-09	present
FBgn0033185	8.19546667862598e-06	present
FBgn0033186	0.0018863776094799	present
FBgn0033187	7.34964051887514e-06	present
FBgn0033188	0.00121588376801443	present
FBgn0033190	2.93518009200404e-09	present
FBgn0033191	5.0837135279974e-09	present
FBgn0033192	0.122462224920601	absent
FBgn0033194	6.13004583945084e-05	present
FBgn0033195	0.000573386755804277	present
FBgn0033196	0.00112322786720074	present
FBgn0033199	0.00130905438983339	present
FBgn0033202	0.279202504291888	absent
FBgn0033203	0.00843740702114995	present
FBgn0033204	8.4020750630247e-06	present
FBgn0033205	9.57639629492412e-06	present
FBgn0033206	0.000290943776187331	present
FBgn0033207	0.00667813828051355	present
FBgn0033208	3.20062892299618e-10	present
FBgn0033209	1.38179930159144e-08	present
FBgn0033210	2.88436510017625e-06	present
FBgn0033212	3.12219481887699e-06	present
FBgn0033214	0.00109628911780974	present
FBgn0033215	0.204969237502422	absent
FBgn0033216	0.10701039875123	absent
FBgn0033221	0.000108553345251242	present
FBgn0033222	0.00162796572705415	present
FBgn0033224	1.09183984826241e-08	present
FBgn0033225	0.000156143537193326	present
FBgn0033226	1.53020374539113e-11	present
FBgn0033229	3.30721109760277e-06	present
FBgn0033232	1.31347627344517e-08	present
FBgn0033233	5.23013840409818e-08	present
FBgn0033234	0.0107773244085306	absent
FBgn0033235	7.00072442701782e-13	present
FBgn0033236	0.000135873573070007	present
FBgn0033238	8.58251022954576e-10	present
FBgn0033240	0.00179702886040148	present
FBgn0033241	7.79838294194616e-07	present
FBgn0033243	2.40577544694899e-12	present
FBgn0033244	0.000348407588223378	present
FBgn0033246	2.84912599112584e-06	present
FBgn0033247	2.85300846940627e-07	present
FBgn0033248	4.16442496638704e-10	present
FBgn0033249	0.10625014026617	absent
FBgn0033250	0.00534570231919585	present
FBgn0033252	0.148928571943989	absent
FBgn0033257	0.00405367849295438	present
FBgn0033258	7.04483017038304e-10	present
FBgn0033259	0.000145602289740675	present
FBgn0033260	1.77995285269205e-05	present
FBgn0033261	0.000138356756209516	present
FBgn0033264	3.61274866462414e-06	present
FBgn0033265	3.14341464539295e-07	present
FBgn0033266	0.000411662063657924	present
FBgn0033268	6.32230095613512e-21	present
FBgn0033271	5.6267735249734e-08	present
FBgn0033272	8.7753048967665e-06	present
FBgn0033273	8.72910896749551e-05	present
FBgn0033274	8.28209710703124e-13	present
FBgn0033275	0.187573839737901	absent
FBgn0033277	0.423748770607683	absent
FBgn0033278	3.66568240702386e-09	present
FBgn0033279	6.12313975572057e-12	present
FBgn0033280	3.47979808395888e-11	present
FBgn0033283	3.07834065296439e-15	present
FBgn0033285	2.2634305648698e-19	present
FBgn0033286	1.59060117060941e-18	present
FBgn0033287	7.6489655624127e-18	present
FBgn0033289	0.0304097828873176	absent
FBgn0033292	2.4068535073216e-06	present
FBgn0033294	0.000866359272979905	present
FBgn0033296	0.000320705285991854	present
FBgn0033297	0.00223390435594826	present
FBgn0033301	3.04296687739161e-07	present
FBgn0033302	0.00844451955690936	present
FBgn0033303	0.005668805551344	present
FBgn0033304	0.00379539955379557	present
FBgn0033307	0.00023248938365934	present
FBgn0033308	0.15841644687618	absent
FBgn0033309	1.14624245929807e-09	present
FBgn0033312	0.47184963283945	absent
FBgn0033313	1.11469076848391e-06	present
FBgn0033315	0.00220537206385774	present
FBgn0033316	1.23364975903909e-05	present
FBgn0033317	1.67077430480054e-09	present
FBgn0033320	0.00558116061761308	present
FBgn0033321	0.0553927541936128	absent
FBgn0033322	4.6361261715737e-12	present
FBgn0033323	2.17772806445991e-09	present
FBgn0033324	2.78156259841465e-05	present
FBgn0033326	4.41322874839677e-05	present
FBgn0033327	0.0470662746567007	absent
FBgn0033330	5.06080505184674e-13	present
FBgn0033337	2.06522468276265e-06	present
FBgn0033339	4.65114218856181e-07	present
FBgn0033340	2.87532243266956e-09	present
FBgn0033341	1.59361279840421e-07	present
FBgn0033344	2.24162948126771e-09	present
FBgn0033347	0.0357330364725555	absent
FBgn0033348	0.032760689031665	absent
FBgn0033349	3.48021511845472e-07	present
FBgn0033350	2.56808006320129e-09	present
FBgn0033351	9.52293673712766e-08	present
FBgn0033352	0.000165251226592843	present
FBgn0033353	0.198758619460889	absent
FBgn0033354	0.0011923781614135	present
FBgn0033355	0.00214424816180928	present
FBgn0033356	1.09638323317123e-05	present
FBgn0033357	1.84387213387651e-11	present
FBgn0033358	0.359491465867626	absent
FBgn0033362	0.0121571435269064	absent
FBgn0033363	0.0877546515652378	absent
FBgn0033364	4.86294949661052e-13	present
FBgn0033365	0.242122501490299	absent
FBgn0033366	0.0122057880561388	absent
FBgn0033367	0.00033033310372146	present
FBgn0033368	0.000411127675024333	present
FBgn0033369	3.91427382334827e-09	present
FBgn0033371	1.21742404748991e-09	present
FBgn0033372	0.00363621777785114	present
FBgn0033373	9.22947373738038e-06	present
FBgn0033374	0.000966273924081438	present
FBgn0033375	0.00061061984176938	present
FBgn0033376	0.00472949299990542	present
FBgn0033377	5.3033189386131e-14	present
FBgn0033378	2.42854391976421e-08	present
FBgn0033379	1.48983470973671e-06	present
FBgn0033380	0.000407982207288252	present
FBgn0033381	9.21267413108844e-05	present
FBgn0033382	7.9581501556599e-10	present
FBgn0033387	0.000133692748357099	present
FBgn0033388	0.177798903091276	absent
FBgn0033389	0.0443325020460167	absent
FBgn0033391	2.42613874981538e-06	present
FBgn0033392	0.00177366997748238	present
FBgn0033395	0.551642891604407	absent
FBgn0033397	4.10905036466128e-05	present
FBgn0033400	8.91728489451072e-07	present
FBgn0033401	7.9778512059003e-05	present
FBgn0033402	0.000126769703596052	present
FBgn0033403	0.775155805018395	absent
FBgn0033404	0.721742336426607	absent
FBgn0033405	0.825363808119342	absent
FBgn0033408	0.0106922569242036	absent
FBgn0033412	0.192008857114169	absent
FBgn0033413	6.85468586553018e-08	present
FBgn0033421	0.00051146307187804	present
FBgn0033422	0.00731589228113328	present
FBgn0033423	0.020281253346422	absent
FBgn0033426	0.000231894038585451	present
FBgn0033427	4.68627185256153e-05	present
FBgn0033428	3.55390917162092e-08	present
FBgn0033429	0.000117769205256008	present
FBgn0033431	1.17969896929877e-08	present
FBgn0033434	1.65754801985644e-10	present
FBgn0033437	0.000713658634706346	present
FBgn0033438	0.00596528311499545	present
FBgn0033439	0.0173222782688039	absent
FBgn0033440	5.85865785839445e-08	present
FBgn0033442	1.14121744494748e-14	present
FBgn0033443	0.000139961902112464	present
FBgn0033446	2.8298215345354e-08	present
FBgn0033447	1.30044888661909e-06	present
FBgn0033448	7.52300776616982e-07	present
FBgn0033449	1.07729099283407e-06	present
FBgn0033450	0.0151647694011403	absent
FBgn0033451	0.00231858630755345	present
FBgn0033453	8.91343332558729e-05	present
FBgn0033454	0.00324756029803854	present
FBgn0033457	3.26131883306867e-09	present
FBgn0033458	0.0524559454609667	absent
FBgn0033459	7.07115516087945e-06	present
FBgn0033460	2.23283344603262e-08	present
FBgn0033461	3.43275445437888e-09	present
FBgn0033463	4.85796890758188e-06	present
FBgn0033464	0.0464218183041896	absent
FBgn0033467	1.21129843948098e-05	present
FBgn0033468	5.6062075074814e-13	present
FBgn0033469	0.00690501808114218	present
FBgn0033471	0.00189007024053324	present
FBgn0033473	5.21749556494185e-07	present
FBgn0033474	1.39446351926094e-07	present
FBgn0033475	7.307728378527e-07	present
FBgn0033476	1.47706088980181e-11	present
FBgn0033479	1.20796160138291e-05	present
FBgn0033480	1.78581668905698e-07	present
FBgn0033481	0.277382046931818	absent
FBgn0033482	3.03547792174383e-06	present
FBgn0033483	0.00945472205695134	present
FBgn0033484	0.156796131071595	absent
FBgn0033485	2.021445879364e-09	present
FBgn0033486	7.29465626613666e-08	present
FBgn0033490	3.79490694577578e-08	present
FBgn0033491	0.00164022189857144	present
FBgn0033494	0.00895233202370322	present
FBgn0033497	0.573749827500622	absent
FBgn0033498	1.14314475720245e-09	present
FBgn0033499	1.40472124265376e-07	present
FBgn0033500	0.0221734022151295	absent
FBgn0033501	0.243800011459936	absent
FBgn0033502	0.582301424560451	absent
FBgn0033504	6.56660332114578e-06	present
FBgn0033507	2.63182146816532e-05	present
FBgn0033508	0.195513285211721	absent
FBgn0033512	9.07860457037418e-18	present
FBgn0033515	0.673839356724027	absent
FBgn0033516	0.148351258107536	absent
FBgn0033518	3.36702128540611e-11	present
FBgn0033519	0.000393799803418208	present
FBgn0033520	9.0818175396891e-12	present
FBgn0033521	1.03198879075897e-06	present
FBgn0033523	2.48865677763919e-06	present
FBgn0033524	0.000116806351139397	present
FBgn0033526	9.95348930992638e-07	present
FBgn0033527	9.0117637897611e-07	present
FBgn0033528	5.06313226419561e-07	present
FBgn0033529	1.11520052152196e-08	present
FBgn0033538	0.00091975834896615	present
FBgn0033539	0.000162523497267644	present
FBgn0033540	0.000634283452547973	present
FBgn0033541	0.0489982561543054	absent
FBgn0033542	8.5060736893506e-13	present
FBgn0033543	0.000649308595554096	present
FBgn0033544	5.46389109856076e-13	present
FBgn0033547	7.87752032612328e-06	present
FBgn0033548	2.48367229948701e-08	present
FBgn0033549	5.49130843431338e-05	present
FBgn0033550	4.11361318341066e-05	present
FBgn0033551	5.38339812071941e-10	present
FBgn0033554	0.000825443330449686	present
FBgn0033555	2.90366613770496e-06	present
FBgn0033556	1.95396249632572e-08	present
FBgn0033557	0.0105315062280579	absent
FBgn0033558	0.016483169009191	absent
FBgn0033564	9.67127605318846e-05	present
FBgn0033566	0.000191466038346067	present
FBgn0033569	0.000755532417949284	present
FBgn0033570	1.68180732685264e-09	present
FBgn0033571	2.61188880205963e-06	present
FBgn0033572	3.96871386631983e-06	present
FBgn0033573	NA	absent
FBgn0033574	1.30880913176473e-09	present
FBgn0033578	0.497998964888685	absent
FBgn0033579	1.39062188214143e-05	present
FBgn0033580	0.0703109823501178	absent
FBgn0033581	0.00071424176705541	present
FBgn0033582	0.0194610236114914	absent
FBgn0033584	0.000740858637661185	present
FBgn0033587	0.000525703154919509	present
FBgn0033588	0.0110600266115334	absent
FBgn0033589	0.031697471934874	absent
FBgn0033590	NA	absent
FBgn0033591	NA	absent
FBgn0033592	0.38261095641327	absent
FBgn0033593	0.000665992530153505	present
FBgn0033594	0.370041020856706	absent
FBgn0033597	0.28895673025286	absent
FBgn0033598	0.365277178274688	absent
FBgn0033599	0.000540821561489814	present
FBgn0033600	0.220141213827078	absent
FBgn0033601	0.14272912118608	absent
FBgn0033602	0.132483783002756	absent
FBgn0033603	0.518821231970386	absent
FBgn0033605	1.38574794990146e-05	present
FBgn0033607	6.40917634472712e-07	present
FBgn0033608	8.1678947310399e-11	present
FBgn0033609	0.000836040133163076	present
FBgn0033610	1.72568075214209e-12	present
FBgn0033614	NA	absent
FBgn0033615	0.00723100746870499	present
FBgn0033616	3.73209877181597e-06	present
FBgn0033623	3.97686756240432e-10	present
FBgn0033624	1.32757380338786e-11	present
FBgn0033627	0.0181744687600814	absent
FBgn0033628	2.88774141832185e-07	present
FBgn0033629	0.303929585493236	absent
FBgn0033631	1.75322985597797e-10	present
FBgn0033633	0.00704394940141017	present
FBgn0033635	0.00357570290881979	present
FBgn0033636	0.00181525919313697	present
FBgn0033638	7.14123601974264e-06	present
FBgn0033639	3.29137854028839e-08	present
FBgn0033640	0.151944680610928	absent
FBgn0033644	1.76627640271698e-05	present
FBgn0033645	0.287448177464322	absent
FBgn0033648	0.524387155649713	absent
FBgn0033649	0.0014077819605036	present
FBgn0033650	0.0897180972784914	absent
FBgn0033651	0.499155931490547	absent
FBgn0033652	0.008404555982193	present
FBgn0033653	8.14129811649164e-05	present
FBgn0033654	0.0096241283826414	present
FBgn0033656	1.19479727351466e-06	present
FBgn0033657	0.0252920624083966	absent
FBgn0033658	0.113110392041646	absent
FBgn0033659	0.000324932191008694	present
FBgn0033661	0.00483271340929748	present
FBgn0033663	9.3875233665735e-15	present
FBgn0033665	0.000256258726640067	present
FBgn0033667	0.488188715879471	absent
FBgn0033668	0.143748152404707	absent
FBgn0033669	6.74686541689272e-14	present
FBgn0033672	7.35764887181184e-11	present
FBgn0033673	6.1421148096201e-10	present
FBgn0033677	0.000420427589979661	present
FBgn0033679	0.0245938085048161	absent
FBgn0033680	7.93423181568666e-11	present
FBgn0033683	1.03490696840198e-11	present
FBgn0033685	0.00659845553565672	present
FBgn0033686	8.83621664948994e-07	present
FBgn0033687	7.56784477633848e-12	present
FBgn0033688	0.000148120817603803	present
FBgn0033690	8.55565203980286e-05	present
FBgn0033691	1.7034213947853e-12	present
FBgn0033692	3.40239964717874e-12	present
FBgn0033693	0.000207571548256684	present
FBgn0033696	0.229603020640415	absent
FBgn0033697	0.197406375424004	absent
FBgn0033698	0.000481382638615878	present
FBgn0033699	6.52729800288444e-11	present
FBgn0033701	7.19944006119966e-07	present
FBgn0033702	0.0256505935511315	absent
FBgn0033703	0.00403199337165497	present
FBgn0033705	8.10374035836822e-14	present
FBgn0033706	4.57149495029334e-12	present
FBgn0033708	0.434468427845631	absent
FBgn0033710	0.00149553610728683	present
FBgn0033712	2.33218352522435e-06	present
FBgn0033713	0.000178846723588346	present
FBgn0033715	6.52060832959992e-05	present
FBgn0033716	5.22621891585222e-14	present
FBgn0033717	1.69771415739914e-06	present
FBgn0033720	0.652508127484804	absent
FBgn0033721	0.0655581998473273	absent
FBgn0033723	0.100654432509883	absent
FBgn0033724	0.00905472921646375	present
FBgn0033725	0.000331999758613128	present
FBgn0033726	0.153643398908265	absent
FBgn0033727	0.271868688982734	absent
FBgn0033728	0.00537798871809239	present
FBgn0033729	0.344135327833247	absent
FBgn0033730	0.389588257004199	absent
FBgn0033731	0.31386171973674	absent
FBgn0033732	0.772299425411263	absent
FBgn0033733	0.000255588259563522	present
FBgn0033734	4.44673124092963e-09	present
FBgn0033735	2.46501758237818e-10	present
FBgn0033736	0.104853430121588	absent
FBgn0033737	6.05398921372608e-10	present
FBgn0033738	7.88583944616e-10	present
FBgn0033739	0.0348616651314828	absent
FBgn0033740	0.000991603426621653	present
FBgn0033741	2.31360236671856e-05	present
FBgn0033742	0.00276687376466659	present
FBgn0033744	0.03899146669524	absent
FBgn0033748	4.12582547547018e-08	present
FBgn0033749	1.04216730436719e-07	present
FBgn0033750	2.2915459904665e-05	present
FBgn0033751	3.63718528796324e-07	present
FBgn0033752	2.62452895491536e-05	present
FBgn0033753	0.0391202949131505	absent
FBgn0033754	0.000215204126006773	present
FBgn0033755	0.00020794270010651	present
FBgn0033756	0.178011490407743	absent
FBgn0033757	0.000240109340949844	present
FBgn0033760	0.0131530674457292	absent
FBgn0033761	6.01425946642073e-05	present
FBgn0033762	1.45894853549571e-05	present
FBgn0033763	0.0118374697938964	absent
FBgn0033766	0.00622838933223709	present
FBgn0033767	1.33859254589395e-07	present
FBgn0033769	0.000474427287726848	present
FBgn0033770	1.76924155737417e-07	present
FBgn0033773	0.143145577691484	absent
FBgn0033774	9.53615396947314e-07	present
FBgn0033775	0.0384178022231252	absent
FBgn0033777	1.35767162874805e-08	present
FBgn0033778	0.389954926993615	absent
FBgn0033781	2.65391944389886e-05	present
FBgn0033782	0.00248009645651487	present
FBgn0033783	0.00084167613376857	present
FBgn0033784	4.41243563030769e-11	present
FBgn0033785	0.000168043866981638	present
FBgn0033787	3.01373731799348e-06	present
FBgn0033788	1.32818046098377e-12	present
FBgn0033789	0.00338125970308568	present
FBgn0033791	0.156493759567184	absent
FBgn0033792	0.092726821361435	absent
FBgn0033793	1.03596322774776e-07	present
FBgn0033794	2.04017572773588e-08	present
FBgn0033798	0.053439992079037	absent
FBgn0033799	4.5515329647747e-05	present
FBgn0033802	0.000557134406020324	present
FBgn0033806	1.92069928849389e-05	present
FBgn0033807	0.000178833253505243	present
FBgn0033808	3.99241173549767e-07	present
FBgn0033809	0.0360712623272754	absent
FBgn0033810	2.25930244621857e-05	present
FBgn0033812	2.68344598771798e-08	present
FBgn0033813	2.40386852059295e-06	present
FBgn0033814	9.83212060145814e-09	present
FBgn0033815	1.89827661323879e-05	present
FBgn0033816	0.000234711357053139	present
FBgn0033817	0.00217369301584127	present
FBgn0033818	1.72502795910939e-12	present
FBgn0033819	7.92339923912308e-10	present
FBgn0033820	2.77822801965862e-10	present
FBgn0033821	6.77258100868287e-06	present
FBgn0033826	0.044311452263974	absent
FBgn0033827	0.0209162451291794	absent
FBgn0033828	2.40367863681394e-12	present
FBgn0033830	0.436584458742232	absent
FBgn0033834	3.61743948023264e-08	present
FBgn0033836	0.00545019041399646	present
FBgn0033842	1.76014837433978e-06	present
FBgn0033844	5.13151227928595e-08	present
FBgn0033845	3.01455969535787e-10	present
FBgn0033846	0.00786471524169144	present
FBgn0033848	1.21918797492349e-11	present
FBgn0033850	0.240556856038607	absent
FBgn0033851	NA	absent
FBgn0033853	0.000117823302761887	present
FBgn0033855	0.216207619653573	absent
FBgn0033856	1.33950498915628e-08	present
FBgn0033859	5.5333065483202e-06	present
FBgn0033860	1.54572773231356e-12	present
FBgn0033861	7.13842542142578e-14	present
FBgn0033862	1.18823421094821e-11	present
FBgn0033863	8.52884761473204e-13	present
FBgn0033864	4.02991486597458e-08	present
FBgn0033865	7.2813805821591e-08	present
FBgn0033866	0.186312542198594	absent
FBgn0033867	0.470866719615913	absent
FBgn0033868	1.887891613579e-18	present
FBgn0033869	0.383394323130329	absent
FBgn0033871	2.10778491002655e-05	present
FBgn0033872	0.00853475786638074	present
FBgn0033873	0.00719318903121618	present
FBgn0033874	0.0348869935910723	absent
FBgn0033875	2.63801590598105e-08	present
FBgn0033876	0.0010880458561764	present
FBgn0033879	3.69439862501509e-07	present
FBgn0033880	0.0366223404033867	absent
FBgn0033883	2.40987449222777e-07	present
FBgn0033884	1.44970256763475e-06	present
FBgn0033885	8.53287814459242e-08	present
FBgn0033886	9.80739194441688e-13	present
FBgn0033887	0.000285686796588664	present
FBgn0033888	5.02728075219881e-12	present
FBgn0033889	1.14988483952665e-08	present
FBgn0033890	5.21178716227226e-05	present
FBgn0033891	4.58937976503372e-05	present
FBgn0033893	2.694649085004e-11	present
FBgn0033897	2.38096754551014e-06	present
FBgn0033899	0.000957918791236854	present
FBgn0033900	3.88656628148865e-10	present
FBgn0033901	0.00632509955555932	present
FBgn0033902	5.86267563712957e-10	present
FBgn0033903	0.000166027982432311	present
FBgn0033904	0.0209838211284092	absent
FBgn0033905	0.00258175814366454	present
FBgn0033906	1.85902877557465e-08	present
FBgn0033907	4.02946163044837e-09	present
FBgn0033911	0.337408499725276	absent
FBgn0033912	1.29526629255794e-12	present
FBgn0033913	0.000319048976606861	present
FBgn0033915	6.18942501236646e-07	present
FBgn0033916	4.46006883195946e-09	present
FBgn0033917	0.0103724795795659	absent
FBgn0033918	1.22918165770249e-12	present
FBgn0033919	9.9159593563668e-05	present
FBgn0033921	0.00623503626002137	present
FBgn0033924	1.06464479992578e-05	present
FBgn0033925	7.74268233940002e-10	present
FBgn0033926	1.94746672297634e-11	present
FBgn0033927	6.7919716959947e-14	present
FBgn0033928	0.000850235024281662	present
FBgn0033929	8.50051552916454e-08	present
FBgn0033931	0.0288862801288235	absent
FBgn0033932	0.146739082384094	absent
FBgn0033933	5.09421085299462e-05	present
FBgn0033934	1.24122558610786e-09	present
FBgn0033935	8.45141022429636e-05	present
FBgn0033936	0.342089019999716	absent
FBgn0033942	1.28163659773661e-05	present
FBgn0033943	0.0133391322275192	absent
FBgn0033945	1.55978707849842e-05	present
FBgn0033948	0.00224648711394457	present
FBgn0033949	0.00748900613770028	present
FBgn0033950	NA	absent
FBgn0033951	1.201739551e-09	present
FBgn0033952	2.08174116415738e-09	present
FBgn0033953	7.69053996794016e-17	present
FBgn0033954	9.96408016833072e-18	present
FBgn0033955	4.78136279266026e-06	present
FBgn0033958	0.482650139579568	absent
FBgn0033960	2.98839016152286e-07	present
FBgn0033961	1.37973964676617e-09	present
