#libraryId	max_intergenic	cutoffTPM	cutoffGenicTPM	cutoffFPKM	cutoffGenicFPKM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	ratioIntergenicCodingPresent	species	organism
SRX572736	5617379.35700498	0.356817	0.360300187801189	0.30106953129777	0.310331034582215	37.1882983106716	22564	60675	76.3240189649955	15132	19826	3.81828999405033	1091	28573	0.05	9606	Homo sapiens
SRX606377	5617379.35700498	0.315494	0.318159356708965	0.28066234086895	0.288795809215147	37.2756489493201	22617	60675	76.4299404821951	15153	19826	3.82178980156091	1092	28573	0.05	9606	Homo sapiens
SRX571891	5617379.35700498	0.302076	0.304580032796631	0.267727356616952	0.275319291395733	37.4536464771323	22725	60675	76.7275295067084	15212	19826	3.83928883911385	1097	28573	0.05	9606	Homo sapiens
SRX630633	5617379.35700498	0.3667971	0.371886014770259	0.313930134035226	0.326628751329679	36.3592913061393	22061	60675	75.1891455664279	14907	19826	3.75179365134918	1072	28573	0.05	9606	Homo sapiens
SRX579835	5617379.35700498	0.12562559	0.126859875036682	0.13833635224845	0.14284281444965	37.9563246806757	23030	60675	77.1613033390497	15298	19826	3.85678787666678	1102	28573	0.05	9606	Homo sapiens
SRX638276	5617379.35700498	0.201275	0.204244133965625	0.183779223021509	0.191477173155248	36.9954676555418	22447	60675	76.379501664481	15143	19826	3.81828999405033	1091	28573	0.05	9606	Homo sapiens
SRX594973	5617379.35700498	0.3412008	0.344209313378568	0.282555098431617	0.29095189703997	38.7655541821178	23521	60675	78.0187632401896	15468	19826	3.90228537430441	1115	28573	0.05	9606	Homo sapiens
SRX628760	5617379.35700498	0.282234	0.284536772005327	0.222275327609322	0.227832441106003	39.2880098887515	23838	60675	77.4538484817916	15356	19826	3.87428691421972	1107	28573	0.05	9606	Homo sapiens
SRX614062	5617379.35700498	0.266356	0.269904414695433	0.236565913033099	0.245638977154269	36.8520807581376	22360	60675	75.8700696055684	15042	19826	3.79379134147622	1084	28573	0.05	9606	Homo sapiens
SRX560184	5617379.35700498	0.3345884	0.339029636116644	0.300168043822175	0.312598789960361	36.1829419035847	21954	60675	75.4060324825986	14950	19826	3.76929268890211	1077	28573	0.05	9606	Homo sapiens
SRX602350	5617379.35700498	0.3517607	0.355417077188129	0.283270835004219	0.292588406236159	39.3259167696745	23861	60675	77.5749016443055	15380	19826	3.88128652924089	1109	28573	0.05	9606	Homo sapiens
SRX594993	5617379.35700498	0.1152648	0.117139530143936	0.121786941172801	0.126866264036638	37.3761845900288	22678	60675	76.3996771915666	15147	19826	3.82178980156091	1092	28573	0.05	9606	Homo sapiens
SRX564573	5617379.35700498	0.351937	0.35546380169921	0.290829136813602	0.300013019674648	36.9196538936959	22401	60675	75.9356400685968	15055	19826	3.79729114898681	1085	28573	0.05	9606	Homo sapiens
SRX592572	5617379.35700498	0.2751478	0.277747573779454	0.24914320160741	0.257225593685028	37.9167696744953	23006	60675	76.6064763441945	15188	19826	3.82878941658209	1094	28573	0.05	9606	Homo sapiens
SRX615295	5617379.35700498	0.57622	0.586472224357615	0.421663352705939	0.442050912693549	36.7070457354759	22272	60675	74.8865126601432	14847	19826	3.74129422881741	1069	28573	0.05	9606	Homo sapiens
SRX632051	5617379.35700498	0.302033	0.307703598996262	0.260064016966844	0.273300873029371	38.147507210548	23146	60675	77.3681024916776	15339	19826	3.85678787666678	1102	28573	0.05	9606	Homo sapiens
SRX634443	5617379.35700498	0.388484	0.392012020864534	0.319679925435418	0.329412900007469	36.8685620107128	22370	60675	75.7036215071119	15009	19826	3.78679172645505	1082	28573	0.05	9606	Homo sapiens
SRX601116	5617379.35700498	0.293982	0.296903606383524	0.263156967473292	0.271640687493043	36.6955088586733	22265	60675	75.9104206597397	15050	19826	3.79729114898681	1085	28573	0.05	9606	Homo sapiens
SRX570036	5617379.35700498	0.0898307	0.0911845672131323	0.103665897920109	0.108574195004051	36.7482488669139	22297	60675	76.1727025118531	15102	19826	3.80429076400798	1087	28573	0.05	9606	Homo sapiens
SRX601166	5617379.35700498	0.4196905	0.425308359425877	0.343865806784303	0.35775436459374	37.176761433869	22557	60675	75.9860788863109	15065	19826	3.79379134147622	1084	28573	0.05	9606	Homo sapiens
SRX568403	5617379.35700498	0.367271	0.372107492158025	0.291379069993411	0.302237384960285	36.8949320148331	22386	60675	76.122263694139	15092	19826	3.80779057151857	1088	28573	0.05	9606	Homo sapiens
SRX628395	5617379.35700498	0.356156	0.361084031443619	0.3106950700683	0.323756986410766	37.138854552946	22534	60675	75.6884898617976	15006	19826	3.78679172645505	1082	28573	0.05	9606	Homo sapiens
SRX634161	5617379.35700498	0.2248469	0.228157538843422	0.221391340575232	0.231457940091926	36.6608982282653	22244	60675	76.208009684253	15109	19826	3.81129037902915	1089	28573	0.05	9606	Homo sapiens
