#libraryId	max_intergenic	cutoffTPM	cutoffGenicTPM	cutoffFPKM	cutoffGenicFPKM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	ratioIntergenicCodingPresent	species	organism
SRX196308	3.11372584	2	2.09734660531262	0.870472351415694	0.973872740904557	40.1904353683179	13127	32662	56.9241818916371	12681	22277	8.18091253237697	2053	25095	0	10116	Rattus norvegicus
SRX196309	3.11372584	2	2.04985917927617	1.14396437574572	1.25379951983193	36.6603392321352	11974	32662	52.1883557031916	11626	22277	6.35186292090058	1594	25095	0	10116	Rattus norvegicus
SRX196310	3.11372584	2	2.02681060484245	1.42064560945933	1.53003022199692	32.4444308370584	10597	32662	46.4110966467657	10339	22277	3.3632197648934	844	25095	0	10116	Rattus norvegicus
SRX196311	3.11372584	2	2.04420615938532	1.16619647234931	1.26508622005041	37.330843181679	12193	32662	53.1085873322261	11831	22277	5.92946802151823	1488	25095	0	10116	Rattus norvegicus
SRX196312	3.11372584	2	2.02705631651817	1.20568566682884	1.27174027111735	29.4440022043965	9617	32662	42.16456434888	9393	22277	3.86929667264395	971	25095	0	10116	Rattus norvegicus
SRX196313	3.11372584	2	2.07648719965922	0.946041774902739	1.06429072386272	40.8854326128222	13354	32662	57.916236477084	12902	22277	8.77465630603706	2202	25095	0	10116	Rattus norvegicus
SRX196314	3.11372584	2	2.02309522883611	1.18885186474149	1.24224220362166	27.1202008450187	8858	32662	39.0896440274723	8708	22277	2.29926280135485	577	25095	0	10116	Rattus norvegicus
SRX196315	3.11372584	2	2.04346810642086	1.38149769185212	1.53427987631701	36.0265752250321	11767	32662	51.1020334874534	11384	22277	5.61864913329348	1410	25095	0	10116	Rattus norvegicus
SRX196316	3.11372584	2	2.03245891119002	1.19692142346425	1.29200914288901	37.8605106851999	12366	32662	52.2556897248283	11641	22277	3.20382546323969	804	25095	0	10116	Rattus norvegicus
SRX211615	3.11372584	2	2.02480839218683	1.43290708268918	1.5140861650564	34.5814708223624	11295	32662	46.1866499079768	10289	22277	2.83721856943614	712	25095	0	10116	Rattus norvegicus
SRX211616	3.11372584	2	2.02503618318443	1.41041611136998	1.49178426437429	35.6010042250934	11628	32662	47.2684831889393	10530	22277	3.04443116158597	764	25095	0	10116	Rattus norvegicus
SRX211617	3.11372584	2	2.0249386063381	1.3937013973247	1.47378685758132	34.9151919661993	11404	32662	46.6355433855546	10389	22277	3.12014345487149	783	25095	0	10116	Rattus norvegicus
SRX211665	3.11372584	2	2.024677319477	1.63314287836979	1.73571245814654	38.3289449513196	12519	32662	52.282623333483	11647	22277	3.29946204423192	828	25095	0	10116	Rattus norvegicus
SRX211666	3.11372584	2	2.02462360895143	1.56300239961351	1.66219390985917	39.6393362317066	12947	32662	53.5754365489069	11935	22277	3.74178123132098	939	25095	0	10116	Rattus norvegicus
SRX211667	3.11372584	2	2.02214577211033	1.6708805080333	1.77346292203864	38.3105749800992	12513	32662	52.1434663554339	11616	22277	3.58238692966726	899	25095	0	10116	Rattus norvegicus
SRX211710	3.11372584	2	2.0581113208599	1.2467919776044	1.39101516016969	43.4419202743249	14189	32662	57.7501458903802	12865	22277	5.82187686790197	1461	25095	0	10116	Rattus norvegicus
SRX211711	3.11372584	2	2.07004877652574	1.12377735822562	1.27863647626574	45.1595125834303	14750	32662	59.2270054316111	13194	22277	7.19665271966527	1806	25095	0	10116	Rattus norvegicus
SRX211712	3.11372584	2	2.06483091856982	1.18186868833138	1.32985767099166	44.3634804972139	14490	32662	58.7197558019482	13081	22277	6.68659095437338	1678	25095	0	10116	Rattus norvegicus
SRX196344	9.1946242	2	2.05935484060584	1.69835596943022	2.01287707071705	53.1605459863503	13086	24616	60.4031209362809	12077	19994	9.12928491506459	1795	19662	0	9913	Bos taurus
SRX196345	9.1946242	2	2.04263033490058	1.73078590020977	1.94125582635405	53.3230419239519	13126	24616	61.9335800740222	12383	19994	7.56789746719561	1488	19662	0	9913	Bos taurus
SRX196346	9.1946242	2	2.02112109559377	2.14786149554756	2.30322522495812	35.0747481312967	8634	24616	41.4374312293688	8285	19994	2.90407893398434	571	19662	0	9913	Bos taurus
SRX196347	9.1946242	2	2.03646470510356	2.12667337167702	2.42104985557457	52.1611959701007	12840	24616	59.0677203160948	11810	19994	7.24748245346353	1425	19662	0	9913	Bos taurus
SRX196348	9.1946242	2	2.03518036998819	1.79654549403597	2.00096857717944	45.3810529736757	11171	24616	51.8955686706012	10376	19994	5.67083714779778	1115	19662	0	9913	Bos taurus
SRX196349	9.1946242	2	2.05647336150277	1.55733350617178	1.80525249958248	54.6798830029249	13460	24616	62.6637991397419	12529	19994	9.58193469636863	1884	19662	0	9913	Bos taurus
SRX196350	9.1946242	2	2.04284473586904	1.66072516176285	1.81235370536655	39.474325641859	9717	24616	46.2788836650995	9253	19994	4.27220018309429	840	19662	0	9913	Bos taurus
SRX196351	9.1946242	2	2.05263546489756	1.72186311961163	2.03067366810767	50.6743581410465	12474	24616	58.0274082224667	11602	19994	10.1007018614587	1986	19662	0	9913	Bos taurus
SRX196352	9.1946242	2	2.04511784400426	1.34782173318189	1.50934836180837	59.7172570685733	14700	24616	68.0204061218366	13600	19994	10.0040687620791	1967	19662	0	9913	Bos taurus
SRX196353	9.1946242	2	2.11299057598172	0.979301640884699	1.16171113067165	48.6594085147871	11978	24616	59.3127938381514	11859	19994	14.4491913335368	2841	19662	0	9913	Bos taurus
SRX196354	9.1946242	2	2.08362028146601	1.18887947381057	1.34927819731264	45.9457263568411	11310	24616	55.9417825347604	11185	19994	9.84131827891364	1935	19662	0	9913	Bos taurus
SRX196355	9.1946242	2	2.0390600421884	1.25884151505259	1.33868624133292	41.2983425414365	10166	24616	50.4951485445634	10096	19994	6.31675312786085	1242	19662	0	9913	Bos taurus
SRX196356	9.1946242	2	2.06879083391874	1.1833952252658	1.3236548322632	50.9465388365291	12541	24616	61.9785935780734	12392	19994	11.5196826365578	2265	19662	0	9913	Bos taurus
SRX196357	9.1946242	2	2.04610732123957	1.11491583157131	1.21547715260967	41.6964575885603	10264	24616	50.8552565769731	10168	19994	8.35622012002848	1643	19662	0	9913	Bos taurus
SRX196358	9.1946242	2	2.07069443611622	1.08216371842646	1.20625653042495	51.2309067273318	12611	24616	62.3837151145344	12473	19994	11.051774997457	2173	19662	0	9913	Bos taurus
SRX196359	9.1946242	2	2.04217542374742	1.19949119640983	1.27687648740148	38.641533961651	9512	24616	47.1741522456737	9432	19994	6.32183908045977	1243	19662	0	9913	Bos taurus
SRX196360	9.1946242	2	2.07070834993284	1.15926671295102	1.30768059195997	49.1225219369516	12092	24616	59.7329198759628	11943	19994	11.8807852710813	2336	19662	0	9913	Bos taurus
SRX196361	9.1946242	2	2.05387851162669	1.0512998341646	1.15227867549085	54.2492687682808	13354	24616	65.9347804341302	13183	19994	11.7994100294985	2320	19662	0	9913	Bos taurus
SRX196362	9.1946242	2	2.09506533106985	1.04490979742215	1.21730951278521	48.4684757881053	11931	24616	59.0127038111433	11799	19994	13.137015563015	2583	19662	0	9913	Bos taurus
SRX196363	9.1946242	2	2.03782872081097	1.40468328208318	1.52005173538219	45.4419889502762	11186	24616	55.3366009802941	11064	19994	7.32885769504628	1441	19662	0	9913	Bos taurus
SRX196364	9.1946242	2	2.04167132045928	1.35758256297147	1.45700948641814	40.6199220019499	9999	24616	49.5298589576873	9903	19994	7.25765435866138	1427	19662	0	9913	Bos taurus
SRX196365	9.1946242	2	2.0684356878083	1.1887400526	1.33463660722716	48.5050373740656	11940	24616	59.0227068120436	11801	19994	11.3365883429966	2229	19662	0	9913	Bos taurus
SRX196366	9.1946242	2	2.04691273604359	1.10175201865809	1.19814567853892	40.1608709782255	9886	24616	48.9196759027708	9781	19994	8.33587630963279	1639	19662	0	9913	Bos taurus
SRX196367	9.1946242	2	2.08256321813424	1.06256382126086	1.19804446161269	51.7183945401365	12731	24616	62.9238771631489	12581	19994	12.0079340860543	2361	19662	0	9913	Bos taurus
SRX196368	9.1946242	2	2.04983657181172	1.09481435918262	1.17659401242749	46.0066623334417	11325	24616	56.1618485545664	11229	19994	7.56789746719561	1488	19662	0	9913	Bos taurus
