gene_id	est_counts	tpm	fpkm	type	biotype	classification
FBgn0045611	8581	18.7009394407643	15.0726585165865	genic	protein_coding	coding_2
FBgn0045613	66897.0072152536	200.611549798389	161.689705170807	genic	protein_coding	coding_3
FBgn0045627	16854	38.9081745323088	31.3593672706568	genic	protein_coding	coding_2
FBgn0045629	40414.003	159.470335446713	128.530543469616	genic	protein_coding	coding_3
FBgn0045644	32314	125.96033012243	101.522014366477	genic	protein_coding	coding_3
FBgn0045657	1831	4.79067569817656	3.86120810085753	genic	protein_coding	coding_1
FBgn0045660	17399	40.8293499913364	32.9078040075433	genic	protein_coding	coding_2
FBgn0046909	10185	30.0012032419128	24.1804906638198	genic	protein_coding	coding_2
FBgn0046913	169052.97	224.370110735894	180.838725838503	genic	protein_coding	coding_3
FBgn0046914	46330.0042	153.446561425912	123.675477814534	genic	protein_coding	coding_3
FBgn0046915	549	6.05353877137964	4.87905556867537	genic	protein_coding	coding_1
FBgn0046916	7830	40.6997727867905	32.8033668501565	genic	protein_coding	coding_2
FBgn0046917	5604.0383	29.6887715854117	23.9286757385252	genic	protein_coding	coding_2
FBgn0046918	2956.96339	18.6931487985404	15.0663793833783	genic	protein_coding	coding_2
FBgn0046919	27235.9484002867	78.0523014541459	62.9089083988781	genic	protein_coding	coding_2
FBgn0061237	19639	73.2593451291502	59.0458621492283	genic	protein_coding	coding_2
FBgn0061239	7692.001788876	11.3592118048674	9.15534329677217	genic	protein_coding	coding_2
FBgn0061243	1253.00013608	2.45774758074943	1.98090529740193	genic	protein_coding	coding_1
FBgn0062291	6258	16.0306089843615	12.9204148165686	genic	protein_coding	coding_2
FBgn0063982	14606	13.7323696960047	11.0680706553285	genic	protein_coding	coding_2
FBgn0063983	19202	18.3233271014746	14.768309001965	genic	protein_coding	coding_2
FBgn0063984	32275.9993	65.857367736661	53.0799865878496	genic	protein_coding	coding_2
FBgn0063988	4676.56004	20.549964090359	16.5629428533906	genic	protein_coding	coding_2
FBgn0063990	4494.00043	14.1175305130444	11.3785041224599	genic	protein_coding	coding_2
FBgn0063991	24490	15.3876213332662	12.4021770389404	genic	protein_coding	coding_2
FBgn0063992	5538.00098267	8.27978779994264	6.673376730278	genic	protein_coding	coding_1
FBgn0063993	8408.99661173611	10.229562271063	8.24486381415652	genic	protein_coding	coding_2
FBgn0063994	20558.9967	43.2541404933598	34.8621464258496	genic	protein_coding	coding_2
FBgn0063995	260	1.05605011821964	0.851159529110527	genic	protein_coding	coding_1
FBgn0063996	1336.169	5.16603893802252	4.16374487724773	genic	protein_coding	coding_1
FBgn0063997	10191	13.9822111493672	11.2694388765213	genic	protein_coding	coding_2
FBgn0064354	5517	4.07560673856999	3.28487393977966	genic	protein_coding	coding_1
FBgn0064355	55149	218.896492226582	176.427076739149	genic	protein_coding	coding_3
FBgn0064356	36318.968	70.8672028479723	57.117833675499	genic	protein_coding	coding_2
FBgn0064360	552611	4057.03727308218	3269.90724716938	genic	protein_coding	coding_3
FBgn0064364	530	3.49375445576204	2.8159102925982	genic	protein_coding	coding_1
FBgn0064367	117777	639.978771571352	515.81266878672	genic	protein_coding	coding_3
FBgn0066160	59318	33.8263710897054	27.2635148573919	genic	protein_coding	coding_2
FBgn0066161	2367	56.4050037621256	45.4615321880617	genic	protein_coding	coding_2
FBgn0066162	32374.9776758687	51.466204614631	41.480938952733	genic	protein_coding	coding_2
FBgn0066163	71214	141.018194076981	113.658412224728	genic	protein_coding	coding_3
FBgn0066164	11101	9.16772976611868	7.38904377369639	genic	protein_coding	coding_2
FBgn0066165	926	15.4085981872457	12.4190840482267	genic	protein_coding	coding_2
FBgn0066166	106857	215.244222329425	173.483405532437	genic	protein_coding	coding_3
FBgn0066167	4658	55.8993537677381	45.0539863683204	genic	protein_coding	coding_2
FBgn0066168	13258	49.1725646970774	39.6323018109038	genic	protein_coding	coding_2
FBgn0066169	12128	131.251101751506	105.786291800609	genic	protein_coding	coding_3
FBgn0066170	66140	126.829790591405	102.222785618319	genic	protein_coding	coding_3
FBgn0067157	16039	19.0854658643301	15.3825806727097	genic	protein_coding	coding_2
FBgn0067158	3335.656	30.9880480032321	24.9758717805473	genic	protein_coding	coding_2
FBgn0067172	140282	852.022244296872	686.716321257577	genic	protein_coding	coding_3
FBgn0067177	99081	654.034258512078	527.141166780793	genic	protein_coding	coding_3
FBgn0067487	13025	27.6240238018881	22.2645220010883	genic	protein_coding	coding_2
FBgn0067488	12221.9952437246	25.2814986967484	20.3764841788098	genic	protein_coding	coding_2
FBgn0067492	37154.0159237438	80.6751365746817	65.022871616735	genic	protein_coding	coding_2
FBgn0067493	25103.00532777	34.8558740166685	28.0932777743348	genic	protein_coding	coding_2
FBgn0067495	29163.819	65.9627942289698	53.1649586568841	genic	protein_coding	coding_2
FBgn0067496	17591.5561	42.4014560240024	34.1748963617696	genic	protein_coding	coding_2
FBgn0067497	13209	21.1528815471179	17.0488846943447	genic	protein_coding	coding_2
FBgn0067498	6289	19.5381460126917	15.7474336425354	genic	protein_coding	coding_2
FBgn0067500	35017.7977915185	49.2412405699929	39.6876534676514	genic	protein_coding	coding_2
FBgn0067503	79669.0332	154.602670435665	124.60728321218	genic	protein_coding	coding_3
FBgn0067504	559	1.50076906578848	1.20959589824551	genic	protein_coding	coding_1
FBgn0067505	5848.591	39.8767359590432	32.1400123117119	genic	protein_coding	coding_2
FBgn0067508	56121	369.971263292369	298.190929403282	genic	protein_coding	coding_3
FBgn0067509	23	0.0230662124531766	0.0185909988468236	genic	protein_coding	coding_1
