Chip.ID	Proportion_Coding_present_marginal
GSM19226	63.3497111387074
GSM19215	60.6500728902327
GSM19216	64.8399114518654
GSM19217	63.3389125857135
GSM19218	63.0257545488904
GSM19219	61.8811079315372
GSM19220	64.5915447330058
GSM19233	51.9302413476594
GSM19234	55.3047891582528
GSM19235	58.2365962960963
GSM19236	54.4517034717348
GSM19237	57.6966686464014
GSM19238	57.1621402732034
GSM19227	49.5383618595108
GSM19228	54.8782463149938
GSM19229	54.2789266238324
GSM19230	53.9063765455429
GSM19231	54.0899519464392
GSM19232	55.4127746881918
GSM19245	66.810647373252
GSM19246	64.7373251984234
GSM19247	61.9243021435128
GSM19248	58.4201716969926
GSM19249	57.739862858377
GSM19250	54.959235462448
GSM19239	57.0379569137736
GSM19240	60.515090977809
GSM19241	64.9748933642892
GSM19242	58.6199449273797
GSM19243	57.9396360887641
GSM19244	57.2593272501485
GSM26945	70.9248960639274
GSM26946	71.4324280546407
GSM26947	70.3039792667782
GSM21064	63.7708547054695
GSM21065	62.8907726364667
GSM21068	63.4145024566708
GSM21070	65.741590626856
GSM104738	53.8391807957025
GSM105140	53.1542722847071
GSM105141	53.3657881483968
GSM129231	56.6862514688602
GSM129232	60.7561360507672
GSM129233	59.3822393822394
GSM32065	45.3288720612838
GSM32062	61.8703093785433
GSM703135_sample_table.txt	54.9236192714454
GSM97743	47.6108201500999
GSM97744	50.3266562280654
GSM124414	59.5031055900621
GSM124415	57.0589222763136
GSM124416	59.439315091489
GSM124417	57.4920261876784
GSM124418	59.3956689608863
GSM124419	58.3649487997314
GSM101274	62.1490467937608
GSM101276	60.9358752166378
GSM94211	46.4877706387344
GSM135473	62.0715125062951
GSM135474	61.8935705892228
GSM135475	65.4658385093168
8week3.txt	52.8453919758268
8week4.txt	53.2314923619271
GSM123996	40.3581744656268
GSM123997	46.7475447718082
GSM123998	41.317157712305
GSM4654	57.0768341998845
GSM4655	57.1461582900058
GSM92912	59.0928725701944
GSM92922	59.2516602775228
GSM73331	54.1439447114087
GSM73332	60.3153177474219
GSM73333	57.1783381026942
GSM73334	55.7529291074996
GSM101416	64.4989088467349
GSM101417	60.2182306530133
GSM143122	60.1641380055073
GSM2558	57.3336159389572
GSM2565	48.3160347384029
GSM2567	48.022001269304
GSM2559	43.359853121175
GSM2566	31.6063764561619
GSM2568	32.5030750307503
GSM120578	58.4864240323512
GSM120577	54.7313691507799
GSM120579	56.8804159445407
GSM120576	56.8573079145003
GSM120575	55.7712305025997
GSM120574	51.2420566146736
GSM102062	58.7175043327556
GSM8983	51.5077989601387
GSM8984	54.6735990756788
GSM8985	59.7573656845754
GSM8986	54.0150202195263
GSM42823	59.6242103558123
GSM42824	63.5278872631067
GSM42825	62.8691755304789
GSM42826	56.7355974299444
GSM42827	58.1286107661573
GSM42828	61.0010258625344
GSM42829	62.044386845942
GSM42830	63.927433723881
GSM42831	62.4622030237581
GSM42832	63.4307002861617
GSM217367	57.522242739634
GSM2266	60.3741854109733
GSM2267	56.842547824259
GSM2268	64.0033641715728
GSM2281	50.8391821788221
GSM2282	45.2853219407995
GSM2283	47.0247177296308
GSM81390	55.5311524679228
GSM81391	54.1599260457592
GSM81394	49.5335931042626
GSM81395	49.9704805762192
GSM307129	65.9560181299312
GSM87833	49.4712103407756
GSM87834	54.8699009568575
GSM87835	57.7001846567064
GSM87836	56.5653852610374
GSM90896	36.3027151935297
GSM90999	40.6239168110919
GSM92750	39.3298671288273
GSM92751	42.8885037550549
GSM92753	32.6400924321202
GSM92756	36.0485268630849
GSM92758	33.16002310803
GSM92761	33.8301559792028
GSM92762	33.9341421143847
GSM92764	36.580011554015
GSM92765	36.8226458694396
GSM92766	39.5609474292317
GSM99321	33.0560369728481
GSM99322	33.4026574234546
GSM99325	34.2576545349509
GSM99326	34.4309647602542
GSM99328	32.9636048526863
GSM99329	33.1369150779896
GSM3182	58.8677065280185
GSM3185	56.106296938186
GSM3186	47.8913922588099
GSM3187	51.1727325245523
GSM3214	43.3622183708839
GSM3215	46.9208549971115
GSM3216	53.2524552281918
GSM3217	47.0479491623339
GSM3218	55.4361640670133
GSM3219	51.1265164644714
GSM3220	48.3073367995378
GSM3221	51.8659734257655
GSM3222	47.6487579433853
GSM3223	54.3269786250722
GSM3224	54.7775852108608
GSM17418	44.0670132871173
GSM17419	39.8729058347776
GSM17420	40.2195262853842
GSM17423	43.7203928365107
GSM17424	37.9433853264009
GSM17425	36.8341998844598
GSM17426	40.0462160600809
GSM17429	39.3067590987868
GSM17408	55.0779896013865
GSM17409	57.0652801848642
GSM17410	56.0600808781051
GSM17413	58.6481802426343
GSM17414	54.3963027151935
GSM17415	58.3593298671288
GSM17421	37.8278451761987
GSM17422	41.6522241478914
GSM17427	37.5158867706528
GSM17428	43.050259965338
GSM17411	51.7157712305026
GSM17412	56.5106874638937
GSM17416	58.0473714615829
GSM17417	55.7134604274986
GSM201043	40.4621606008088
GSM201044	45.2570768341999
GSM31114	59.7179788484136
GSM31136	64.1799563538694
GSM31128	53.3960047003525
GSM31144	54.4804431760953
GSM31116	49.9177438307873
GSM31131	54.1614906832298
GSM31138	50.40456605674
GSM31115	52.6506630854457
GSM31130	53.4832969615578
GSM31137	58.4791002182306
GSM31118	53.9701191875105
GSM31132	53.4564378042639
GSM31139	55.8972637233507
GSM31125	56.4176598959208
GSM31134	56.2229310055397
GSM31141	53.7921772704381
GSM31121	49.6525096525097
GSM31133	59.8254154775894
GSM31140	55.2291421856639
GSM31065	55.5010911532651
GSM31129	58.3783783783784
GSM31135	62.3803928151754
GSM1742	66.5545511877233
GSM1752	67.1362489486964
GSM1746	63.2253994953743
GSM1756	67.7948286735337
GSM1753	51.6631064998474
GSM1747	51.984126984127
GSM1757	46.6280134269149
GSM120398	55.2862178949135
GSM120399	59.0028537854625
GSM120400	57.965418834984
GSM120401	58.5126741648481
GSM120402	56.518381735773
GSM120403	61.5175423871076
GSM799526_sample_table.txt	43.2582322357019
GSM674989_sample_table.txt	71.4756222666163
GSM6191	35.1010976314269
GSM6192	32.0623916811092
GSM6193	43.2004621606008
GSM6194	33.6683997689197
GSM6196	43.5355285961872
GSM254439	59.0294627383016
GSM130322	59.1490740240808
GSM130323	59.7105987797635
GSM130324	65.952162410237
GSM45690	50.1328711727325
GSM45691	46.8515309069902
GSM45692	50.6990179087233
GSM45693	46.8284228769497
GSM35547_sample_table.txt	71.1532650663085
GSM35552_sample_table.txt	63.4950478428739
GSM35559_sample_table.txt	69.7163001510827
GSM35557_sample_table.txt	61.2623803928152
GSM35548_sample_table.txt	58.9659224441833
GSM35544_sample_table.txt	68.0174584522411
GSM35553_sample_table.txt	70.2064797716972
GSM35555_sample_table.txt	56.8641933859325
GSM35558_sample_table.txt	60.0402887359409
GSM35554_sample_table.txt	58.1064294107772
GSM35551_sample_table.txt	68.7829444351183
GSM35556_sample_table.txt	65.1838173577304
GSM35550_sample_table.txt	56.1490683229814
GSM35549_sample_table.txt	63.7132784958872
GSM35560_sample_table.txt	63.0787309048179
GSM35546_sample_table.txt	65.1804599630687
GSM68934	39.5465994962217
GSM68935	39.7514693534845
GSM68936	40.7590260285474
GSM68937	38.8278757346767
GSM68923	42.0352644836272
GSM68924	40.5709487825357
GSM68925	39.7413937867338
GSM68926	38.8312342569269
GSM68927	39.4827875734677
GSM68912	39.6171284634761
GSM68913	42.1225860621327
GSM68914	40.5071368597817
GSM68915	39.4525608732158
GSM68916	40.352644836272
GSM68917	41.4911838790932
GSM187259	44.1915122213269
GSM187260	43.454759106933
GSM187261	41.2187342622125
GSM589957_sample_table.txt	63.7233506798724
GSM15491	39.156556903524
GSM15492	40.207972270364
GSM15493	43.3506643558637
GSM118577	61.8566392479436
GSM118578	63.0820882994796
GSM118575	62.1050864529125
GSM118576	61.8566392479436
GSM14591	64.6406286110469
GSM14592	60.2842616131269
GSM14593	63.1195840554593
GSM14594	61.3056036972848
GSM14595	62.0566146735991
GSM14596	60.5153686156691
GSM14597	67.7027963947308
GSM14598	61.8833044482958
GSM14599	59.3414211438475
GSM14600	59.1749480009244
GSM14601	61.7677642980936
GSM14602	56.9035239745812
GSM206017	53.0065469195904
GSM82907	54.6221400508435
GSM82908	60.7419392118341
GSM82959	58.8949254421454
GSM82960	58.998959657843
GSM83026	62.8148832909637
GSM83011	65.0947757743874
GSM83022	61.9047619047619
GSM83032	62.422001386642
GSM83012	66.6281354756675
GSM83027	59.1402819505431
GSM83015	62.6487923263608
GSM83016	62.0637855327016
GSM83030	60.8459493817173
GSM83042	58.9758409432436
GSM83025	56.0254188330445
GSM83017	55.7045428274188
GSM83014	60.2080924855491
GSM83034	57.6331908008783
GSM83040	59.1492313027396
GSM82927	63.6458212923361
GSM82928	65.7268315229951
GSM82941	58.7881591119334
GSM82944	60.9589832466782
GSM82989	62.5057790106334
GSM82947	52.3754479250954
GSM82948	51.7161678030741
GSM82949	55.8548144723153
GSM82950	49.3529003928819
GSM82919	63.3263985205733
GSM82920	64.4516352710043
GSM83007	68.5542586386224
GSM82994	67.2369942196532
GSM83010	69.8265895953757
GSM83004	68.2464454976303
GSM83008	70.0150271644897
GSM83024	58.199468392465
GSM83021	58.1666859322622
GSM83003	62.7716134997688
GSM83031	54.1493296347665
GSM83023	51.3179190751445
GSM82897	64.758931668401
GSM82898	64.5869439630272
GSM82929	63.9315844215879
GSM82932	65.7922107939443
GSM82909	66.3739311301132
GSM82910	65.7344273662314
GSM82955	67.3252455228192
GSM82956	61.9207211371779
GSM82913	64.1164913902693
GSM82917	60.1224867113474
GSM82961	64.7364771151179
GSM82966	65.3877267999538
GSM82921	63.9010862029119
GSM82922	62.4292153010517
GSM82905	66.1698440207972
GSM82906	65.1294498381877
GSM82953	70.1144111868716
GSM82954	69.0627528024962
GSM82935	64.5787588119727
GSM82936	67.5063554425699
GSM82933	64.5366304599029
GSM82934	62.3526692858794
GSM82903	64.87923263608
GSM82904	61.3428868600485
GSM82951	59.2836510687464
GSM82952	63.5848838553103
GSM82939	62.3193432766794
GSM82940	60.7097445382037
GSM82999	63.2296844295457
GSM82998	66.0887656033287
GSM82996	67.5101097631427
GSM82997	67.517910792697
GSM82995	67.0944617874899
GSM83001	60.0161831002196
GSM83005	60.3191120360735
GSM83000	60.6172696798058
GSM83035	53.2008319852091
GSM83013	61.8007397133611
GSM82942	65.1138596694024
GSM82943	61.2992717604901
GSM82990	61.6851595006935
GSM82991	66.2235579701769
GSM82937	66.1349976883957
GSM82938	66.89009592049
GSM82945	64.6324549237171
GSM82946	61.2664663739311
GSM82992	62.1474803513638
GSM82993	58.6501791286259
GSM83038	59.5216085047377
GSM83019	68.3152299514675
GSM83018	64.7521090951115
GSM83039	65.8499942216572
GSM83020	64.8873483535529
GSM83028	61.6940143286342
GSM83006	64.3517448578692
GSM83036	64.486305327632
GSM83033	54.1546284525598
GSM83044	63.5008665511265
GSM83002	60.9459928298832
GSM83009	62.3815028901734
GSM83037	49.3122182406658
GSM83029	60.5247948214079
GSM83041	57.2204879176783
GSM82930	65.6148867313916
GSM82931	64.6216060080878
GSM82923	65.3455049688006
GSM82924	59.9214145383104
GSM82899	53.6345776031434
GSM82900	60.2404068423486
GSM82911	65.8463316002311
GSM82912	61.3544435455911
GSM82957	65.2450300508553
GSM82958	66.6397041830367
GSM82914	64.297272306981
GSM82916	61.4122269733041
GSM82962	62.4407719865942
GSM82964	62.2486711347354
GSM82965	59.2558354518142
GSM82894	48.8503755054882
GSM82896	57.7931831311381
GSM82915	61.4771151178918
GSM82918	59.0709498497805
GSM82963	62.1662235579702
GSM82967	65.3339496186734
GSM82895	64.3979662583776
GSM82925	55.8238964640629
GSM82926	57.636721008209
GSM82901	56.6177320540978
GSM82902	60.2796717901306
GSM122519	46.0533825751217
GSM122520	43.3200147735285
GSM122521	45.1853344077357
GSM122522	46.1889732052918
GSM13470	48.2380127094165
GSM13472	59.3067590987868
GSM13431	48.0300404390526
GSM13435	53.3102253032929
GSM13439	52.894280762565
GSM13441	45.6383593298671
GSM16989	49.1623339110341
GSM16990	43.9052570768342
GSM16991	49.578278451762
GSM64266	39.314959936603
GSM64268	33.553500660502
GSM64270	42.2030465792023
GSM64272	41.070799577316
GSM64274	37.7036189134455
GSM64276	31.0821519767544
GSM64278	43.2684687857709
GSM64280	44.3642127509687
GSM64282	42.3967597076693
GSM64284	40.9351061019635
GSM64286	44.2849594927791
GSM64288	40.9879369551818
GSM64290	45.0999383640046
GSM64292	42.2822928590297
GSM64294	42.1451215216626
GSM64296	38.2495377300343
GSM64298	41.0407678084001
GSM64300	38.936338821872
GSM64302	41.8948666020956
GSM64304	38.5841331337501
GSM64306	40.3363564321564
GSM64308	42.8546271022277
GSM64310	39.6794646002113
GSM64312	38.4520560007044
GSM64314	40.072202166065
GSM64316	41.7363740424408
GSM64318	40.1338381614863
GSM64320	41.0495729506031
GSM64322	41.9476974553139
GSM64324	40.9615215285727
GSM64326	40.8822752487453
GSM64328	43.0118890356671
GSM64330	38.7162102667958
GSM64332	38.7074051245928
GSM64334	41.1288192304306
GSM64336	44.2018138592938
GSM64338	38.7338205512019
GSM64340	40.2923307211411
GSM64342	41.7892048956591
GSM64344	41.3261711870377
GSM64346	41.2381120112716
GSM64348	30.1074321944347
GSM64350	39.4240929904896
GSM30724	57.6083188908146
GSM30725	57.4696707105719
GSM140700	65.2115513767629
GSM140701	63.63361649263
GSM74061	47.0477013667549
GSM74062	45.9942736751121
GSM74063	48.1929663443358
GSM44788	71.0340843443096
GSM44789	68.4344309647603
GSM44790	68.4690930098209
GSM148655	68.0846063454759
GSM101701	52.2703639514731
GSM101702	48.2380127094165
GSM101703	52.5823223570191
GSM101714	45.6906729634002
GSM101715	42.6918536009445
GSM101716	48.370720188902
GSM101726	32.459782044629
GSM101727	30.9807991696938
GSM101728	31.1624286455631
GSM75538	65.4997111496245
GSM75539	66.1813980358175
GSM75540	66.2160600808781
GSM132426	59.440634954916
GSM132429	56.8759786188651
GSM89135	50.895436164067
GSM89138	55.6903523974581
GSM89141	50.8159886471145
synM-a_Norm	38.7637203928365
synm-b_Norm	37.5736568457539
synF-a_Norm	50.1906412478336
synF-b_Norm	58.2668977469671
synL-a_Norm	42.7960716348931
synL-b_Norm	46.6782206816869
GSM69713	37.0652801848642
GSM69714	36.7648757943385
GSM69715	41.2362796071635
GSM69716	41.2478336221837
GSM69707	46.6897746967071
GSM69708	43.8590410167533
GSM69709	44.0092432120162
GSM77008	56.1254791857891
GSM77009	61.8163166135738
GSM77010	66.2275255115814
GSM77011	63.6358727930457
GSM77012	67.2047945575293
