libraryId	cutoffTPM	proportionGenicPresent	numberGenicPresent	numberGenic	proportionCodingPresent	numberPresentCoding	numberCoding	proportionIntergenicPresent	numberIntergenicPresent	numberIntergenic	approach	cutoff	mean	standard_deviation
DRX000748	1.0775	35.3720396756163	10948	30951	52.3590276746374	10576	20199	8.48233200576222	2002	23602	pValueCutoff	0.05	0.143265602599478	3.40964581955249
DRX001432	7.45918	40.8618920582803	9956	24365	42.1567796610169	9949	23600	5.58535364371022	781	13983	pValueCutoff	0.05	0.161486198788055	10.2786075914374
DRX001433	2.67053	37.5538682536425	9150	24365	38.7033898305085	9134	23600	3.94765071872989	552	13983	pValueCutoff	0.05	0.0784989286975443	8.53503156580582
DRX001434	5.97292	39.7660578698953	9689	24365	41.0169491525424	9680	23600	5.52098977329615	772	13983	pValueCutoff	0.05	0.150661174053256	9.36709154026342
DRX001435	5.55224	37.6810999384363	9181	24365	38.8728813559322	9174	23600	5.392262032468	754	13983	pValueCutoff	0.05	0.128045155115556	9.8893601560462
DRX001719	0.458691	32.0841435389783	7260	22628	36.0365884817824	7052	19569	4.96608776076457	1933	38924	pValueCutoff	0.05	0.0269611851237237	5.59907352290527
DRX001720	0.875763	34.0816687290083	7712	22628	38.7194031376156	7577	19569	4.13112732504367	1608	38924	pValueCutoff	0.05	0.0354200184586846	7.02991097931086
DRX001721	0.888768	31.0721230334099	7031	22628	34.7590576932904	6802	19569	4.82735587298325	1879	38924	pValueCutoff	0.05	0.0666377530094603	4.83050240153699
DRX001722	0.374963	35.1953332154852	7964	22628	39.0464510194696	7641	19569	6.87236666324119	2675	38924	pValueCutoff	0.05	0.0294223096355621	4.69859814958444
DRX001723	0.6666817	31.9780802545519	7236	22628	35.4949154274618	6946	19569	5.43109649573528	2114	38924	pValueCutoff	0.05	0.0521849692953372	4.70490320452524
DRX001724	0.371644	35.3367509280537	7996	22628	39.1946445909346	7670	19569	6.95971637036276	2709	38924	pValueCutoff	0.05	0.0329228440941521	4.3633901634079
DRX001725	1.05091	20.2448294148842	4581	22628	21.7997853748275	4266	19569	4.34436337478163	1691	38924	pValueCutoff	0.05	0.166392417948457	3.06625148381764
DRX001726	2.17257	23.1217960049496	5232	22628	25.2031273953702	4932	19569	4.10286712568081	1597	38924	pValueCutoff	0.05	0.339815227798576	3.08902576463653
DRX001727	1.09864	28.2128336574156	6384	22628	30.9213552046604	6051	19569	5.05857568595211	1969	38924	pValueCutoff	0.05	0.162987644781204	3.18946144439836
DRX001728	0.7678767	31.655471097755	7163	22628	35.1934181613777	6887	19569	6.07080464494913	2363	38924	pValueCutoff	0.05	0.0819821211374156	3.89608280737912
DRX001729	1.31843	25.340286370868	5734	22628	27.2880576421892	5340	19569	4.77083547425753	1857	38924	pValueCutoff	0.05	0.2265027250075	2.91756093933848
DRX001730	1.01125	31.014672087679	7018	22628	34.3860187030507	6729	19569	6.06566642688316	2361	38924	pValueCutoff	0.05	0.106368054563338	3.93118722788222
DRX002691	1.47335	42.4026801861899	14302	33729	59.6472405802077	13899	23302	6.83068825265173	1713	25078	pValueCutoff	0.05	0.0788274010935504	5.92979564562249
DRX002692	1.48081	42.3522784547422	14285	33729	59.5356621749206	13873	23302	6.75093707632188	1693	25078	pValueCutoff	0.05	0.0786619809687003	5.95435930889427
DRX002693	2.450969	39.2540543745738	13240	33729	55.2441850484937	12873	23302	6.85461360555068	1719	25078	pValueCutoff	0.05	0.124305845437787	6.12530530307162
DRX002694	2.505543	39.1502861039462	13205	33729	55.0510685778045	12828	23302	6.83467581146822	1714	25078	pValueCutoff	0.05	0.125005157088697	6.18691361964496
DRX002701	1.28838	40.0880559945812	14204	35432	62.2111064795517	13432	21591	7.12979094076655	1637	22960	pValueCutoff	0.05	0.0728789061420504	5.73143510744678
DRX002702	1.04845	40.9940167080605	14525	35432	63.8877309990274	13794	21591	7.06445993031359	1622	22960	pValueCutoff	0.05	0.0525964700023721	6.16693029142757
DRX002703	1.63891	39.0720252878754	13844	35432	60.9791116668982	13166	21591	7.19947735191638	1653	22960	pValueCutoff	0.05	0.0799319535659909	6.27335278227709
DRX002704	1.667106	38.9817114472793	13812	35432	60.7938492890556	13126	21591	7.12543554006969	1636	22960	pValueCutoff	0.05	0.0797931308855093	6.34595373323012
DRX012399	2.96762	45.7623640467884	11150	24365	47.1737288135593	11133	23600	8.58900092970035	1201	13983	pValueCutoff	0.05	0.386626097310196	3.45156639391521
DRX012400	2.32706	49.0006156371845	11939	24365	50.5169491525424	11922	23600	7.93821068440249	1110	13983	pValueCutoff	0.05	0.186547208462348	4.63641180551142
DRX012401	2.62972	48.2618510158014	11759	24365	49.7584745762712	11743	23600	8.4602731888722	1183	13983	pValueCutoff	0.05	0.305541252843266	3.70117211336601
DRX012405	2.95787	45.8608659963062	11174	24365	47.2754237288136	11157	23600	6.15032539512265	860	13983	pValueCutoff	0.05	0.137878974973141	6.4447564910627
DRX028557	1.20766	43.597497702274	14705	33729	61.4410780190542	14317	23302	6.62333519419411	1661	25078	pValueCutoff	0.05	0.0649106739352785	5.91359109421732
DRX028558	1.307511	42.8325773073616	14447	33729	60.5227019139988	14103	23302	6.45585772390143	1619	25078	pValueCutoff	0.05	0.0672749417055968	6.07229990618799
DRX028559	0.195749	41.3561030567168	13949	33729	58.424169599176	13614	23302	6.02520137172023	1511	25078	pValueCutoff	0.05	0.0082062833631476	6.87768287942383
DRX028560	0.195832	41.2612292092858	13917	33729	58.2825508540039	13581	23302	5.90557460722546	1481	25078	pValueCutoff	0.05	0.00831758918810897	6.82379545369944
DRX028561	0.376799	42.0617272969848	14187	33729	59.1451377564158	13782	23302	6.06507695988516	1521	25078	pValueCutoff	0.05	0.0209471879097174	5.78463704637378
DRX028562	0.374559	41.9905719114115	14163	33729	59.1065144622779	13773	23302	5.96140043065635	1495	25078	pValueCutoff	0.05	0.0203618744717631	5.87309667813926
DRX049652	0.868402	41.8703773348377	13360	31908	57.0864661654135	12148	21280	5.93325707465062	1193	20107	pValueCutoff	0.05	0.0623173106516091	4.9607659156362
DRX049653	0.87556	42.268396640341	13487	31908	57.6362781954887	12265	21280	6.03272492166907	1213	20107	pValueCutoff	0.05	0.0662082871738265	4.80169312292197
DRX049654	1.2126161	43.2054657139275	13786	31908	59.0178571428571	12559	21280	5.78405530412294	1163	20107	pValueCutoff	0.05	0.100019232021926	4.55825630879644
DRX049656	0.482766	44.810078977059	14298	31908	61.4097744360902	13068	21280	5.60998657184065	1128	20107	pValueCutoff	0.05	0.0497892623123763	3.97833503872141
DRX049657	0.384037	43.6316911119469	13922	31908	60.2584586466165	12823	21280	5.53041229422589	1112	20107	pValueCutoff	0.05	0.0374026391786745	4.1156787643344
DRX049658	0.303111	44.4402657640717	14180	31908	61.7998120300752	13151	21280	5.29666285373253	1065	20107	pValueCutoff	0.05	0.0269693249963048	4.35276150396821
DRX072389	2.604231	55.7028524522881	13572	24365	57.0466101694915	13463	23600	6.59372094686405	922	13983	pValueCutoff	0.05	0.102601380634359	7.14308054818782
DRX072390	2.3342806	55.3950338600452	13497	24365	56.6398305084746	13367	23600	6.4292355002503	899	13983	pValueCutoff	0.05	0.0940622911950458	7.04576665276991
DRX072391	2.463979	55.9778370613585	13639	24365	57.1906779661017	13497	23600	6.18608310090825	865	13983	pValueCutoff	0.05	0.106444195991681	6.75336286158506
DRX072392	5.09397	54.8532731376975	13365	24365	55.9279661016949	13199	23600	6.16462847743689	862	13983	pValueCutoff	0.05	0.256074826512367	6.15907995978979
DRX072393	5.96768	53.2361994664478	12971	24365	54.2076271186441	12793	23600	6.63663019380677	928	13983	pValueCutoff	0.05	0.296343833720253	6.20493460214325
DRX072394	5.940197	52.7806279499282	12860	24365	53.8432203389831	12707	23600	6.56511478223557	918	13983	pValueCutoff	0.05	0.295995618825426	6.19197012068416
DRX072395	5.24562	33.8148984198646	8239	24365	34.7330508474576	8197	23600	4.23371236501466	592	13983	pValueCutoff	0.05	0.0804088593993058	12.6802608328769
DRX072396	4.76497	34.2294274574184	8340	24365	35.1440677966102	8294	23600	4.56983479939927	639	13983	pValueCutoff	0.05	0.0709902705565109	12.8926395295092
DRX072397	5.04613	34.6932074697312	8453	24365	35.635593220339	8410	23600	4.20510620038618	588	13983	pValueCutoff	0.05	0.0802468645821424	12.3978900747483
DRX072398	4.07192	41.4200697722142	10092	24365	42.3813559322034	10002	23600	6.00014303082314	839	13983	pValueCutoff	0.05	0.0780492336166234	11.0674157953
DRX072399	4.13603	45.5407346603735	11096	24365	46.4533898305085	10963	23600	6.47929628835014	906	13983	pValueCutoff	0.05	0.106000323535039	9.27321365712704
DRX072400	5.58285	36.8233121280525	8972	24365	37.8262711864407	8927	23600	4.59128942287063	642	13983	pValueCutoff	0.05	0.0861422497799611	12.6274126665205
DRX072401	5.34952	36.6180997332239	8922	24365	37.5932203389831	8872	23600	4.44110705857112	621	13983	pValueCutoff	0.05	0.0856396257974241	12.3434672662611
DRX072402	7.252	37.5867022368151	9158	24365	38.6398305084746	9119	23600	4.57698634055639	640	13983	pValueCutoff	0.05	0.104816911043334	13.1374733037777
DRX072403	6.53316	38.1243587112662	9289	24365	39.1906779661017	9249	23600	4.40534935278553	616	13983	pValueCutoff	0.05	0.0994837524746113	12.7293283212412
DRX072404	6.33933	38.2187564128873	9312	24365	39.271186440678	9268	23600	4.36959164699993	611	13983	pValueCutoff	0.05	0.100902281556797	12.3910752566305
DRX072405	4.61931	42.5938846706341	10378	24365	43.135593220339	10180	23600	7.10863191017664	994	13983	pValueCutoff	0.05	0.192284905870263	6.90774851774679
DRX072406	4.0602500436	43.6445721321568	10634	24365	44.2245762711864	10437	23600	6.97275262819138	975	13983	pValueCutoff	0.05	0.176011524628018	6.73976630298236
DRX072407	5.06431	44.3956494972296	10817	24365	45.1016949152542	10644	23600	6.99420725166273	978	13983	pValueCutoff	0.05	0.200284359095376	7.12574978000935
DRX072408	4.73048	43.5789041658116	10618	24365	44.2542372881356	10444	23600	6.97990416934849	976	13983	pValueCutoff	0.05	0.187287679053606	7.1191019513654
DRX072409	4.82561	43.2300430946029	10533	24365	43.8389830508475	10346	23600	7.17299578059072	1003	13983	pValueCutoff	0.05	0.199731112226341	6.93166816461618
DRX072410	4.28504	44.132977631849	10753	24365	44.8135593220339	10576	23600	6.77966101694915	948	13983	pValueCutoff	0.05	0.166299258209609	7.20837666892265
DRX072411	5.28629	45.2616458034065	11028	24365	46.0338983050847	10864	23600	6.98705571050561	977	13983	pValueCutoff	0.05	0.206160327037111	7.18634879531234
DRX072412	4.9703	45.5325261645803	11094	24365	46.3177966101695	10931	23600	6.97990416934849	976	13983	pValueCutoff	0.05	0.19792464759006	7.09676131453568
DRX072413	5.42266	45.0687461522676	10981	24365	45.8516949152542	10821	23600	7.08717728670528	991	13983	pValueCutoff	0.05	0.214937033794673	7.11224069169922
DRX072414	5.51015	45.5694643956495	11103	24365	46.3347457627119	10935	23600	7.00135879281985	979	13983	pValueCutoff	0.05	0.221200637315368	7.06111692257428
DRX072415	5.01557	46.3944182228607	11304	24365	47.228813559322	11146	23600	6.96560108703425	974	13983	pValueCutoff	0.05	0.201920361928452	7.0473860337168
DRX072416	4.90447	46.27539503386	11275	24365	47.0720338983051	11109	23600	6.97990416934849	976	13983	pValueCutoff	0.05	0.195259740116025	7.09685498015009
DRX072417	4.79119	46.3451672481018	11292	24365	47.1906779661017	11137	23600	7.01566187513409	981	13983	pValueCutoff	0.05	0.187665182943795	7.16605737349992
DRX072418	5.38198	46.2959162733429	11280	24365	47.0720338983051	11109	23600	7.18729886290496	1005	13983	pValueCutoff	0.05	0.220558910571997	6.97397957214596
DRX072419	5.22702	46.4272522060332	11312	24365	47.2118644067797	11142	23600	7.06572266323393	988	13983	pValueCutoff	0.05	0.21337395165211	6.99065741057699
DRX072420	5.48566	46.2384568027909	11266	24365	47.0296610169492	11099	23600	7.02281341629121	982	13983	pValueCutoff	0.05	0.228052146391031	6.9133503037953
DRX072421	4.95848	48.0607428688693	11710	24365	48.8389830508475	11526	23600	7.130086533648	997	13983	pValueCutoff	0.05	0.20199187975246	6.99827356468955
DRX072422	4.52095	48.5655653601478	11833	24365	49.4406779661017	11668	23600	7.03711649860545	984	13983	pValueCutoff	0.05	0.190896193209492	6.84840273334306
DRX072423	4.67961	48.2659552636979	11760	24365	49.1101694915254	11590	23600	7.06572266323393	988	13983	pValueCutoff	0.05	0.185110238392276	7.12518438556963
DRX072424	5.05812	49.0006156371845	11939	24365	49.8559322033898	11766	23600	6.86547951083458	960	13983	pValueCutoff	0.05	0.213968754428209	6.84073051065139
DRX072425	5.34923	48.774882002873	11884	24365	49.5593220338983	11696	23600	7.130086533648	997	13983	pValueCutoff	0.05	0.226417785717654	6.83841372519392
DRX072426	5.27689	48.8528627129079	11903	24365	49.6949152542373	11728	23600	7.08717728670528	991	13983	pValueCutoff	0.05	0.223154712640873	6.8419965001909
DRX072427	5.586577	49.3699979478761	12029	24365	50.1525423728814	11836	23600	7.05141958091969	986	13983	pValueCutoff	0.05	0.235366413626402	6.85691848413776
DRX072428	5.3632	50.0636158423969	12198	24365	50.9618644067797	12027	23600	7.07287420439105	989	13983	pValueCutoff	0.05	0.213083023436962	7.10604932184299
DRX072429	4.90191	50.6956700184691	12352	24365	51.5677966101695	12170	23600	7.01566187513409	981	13983	pValueCutoff	0.05	0.196557352948077	7.06707180959664
DRX072430	6.63234	50.0677200902935	12199	24365	50.9491525423729	12024	23600	7.08002574554817	990	13983	pValueCutoff	0.05	0.297608842987018	6.59867507216215
DRX072431	7.93796	51.4959983583008	12547	24365	52.4449152542373	12377	23600	7.32317814489022	1024	13983	pValueCutoff	0.05	0.357773511091283	6.58051051500926
DRX072432	6.39144	53.3552226554484	13000	24365	54.3220338983051	12820	23600	6.89408567546306	964	13983	pValueCutoff	0.05	0.274748716008711	6.77415822646641
DRX072433	7.87552	51.7422532320952	12607	24365	52.6567796610169	12427	23600	7.20875348637631	1008	13983	pValueCutoff	0.05	0.35385020890146	6.59449503507155
DRX072434	7.57021	52.4235583829263	12773	24365	53.3813559322034	12598	23600	7.1658442394336	1002	13983	pValueCutoff	0.05	0.352137269167517	6.45691677624689
DRX072435	7.3429	53.3962651344141	13010	24365	54.3559322033898	12828	23600	7.18014732174784	1004	13983	pValueCutoff	0.05	0.340510109581481	6.46799857346544
DRX072436	7.303763	53.445516109173	13022	24365	54.4533898305085	12851	23600	7.25166273331903	1014	13983	pValueCutoff	0.05	0.346257644237228	6.38281893817067
DRX072437	8.31203	51.1717627744716	12468	24365	52.1779661016949	12314	23600	7.0943288278624	992	13983	pValueCutoff	0.05	0.387299711377402	6.45024745352779
DRX072438	8.456053	51.590396059922	12570	24365	52.5677966101695	12406	23600	7.27311735679039	1017	13983	pValueCutoff	0.05	0.410720175478464	6.28963042101265
DRX072439	6.81396	53.9175046172789	13137	24365	54.9322033898305	12964	23600	7.14438961596224	999	13983	pValueCutoff	0.05	0.323820026248355	6.37268113845525
DRX072440	7.86956	52.5343730761338	12800	24365	53.5932203389831	12648	23600	7.02996495744833	983	13983	pValueCutoff	0.05	0.376272685185074	6.34992111060983
DRX072441	7.33788	52.9612148573774	12904	24365	53.9279661016949	12727	23600	7.23735965100479	1012	13983	pValueCutoff	0.05	0.345458099145319	6.40853301922026
DRX072442	7.15568	52.9981530884465	12913	24365	53.978813559322	12739	23600	7.28026889794751	1018	13983	pValueCutoff	0.05	0.327080964029518	6.52615693011677
DRX072443	7.09633	53.502975579725	13036	24365	54.5338983050847	12870	23600	7.15869269827648	1001	13983	pValueCutoff	0.05	0.327788205216218	6.48444263309895
DRX072444	7.93781	52.0049250974759	12671	24365	53.0677966101695	12524	23600	7.00135879281985	979	13983	pValueCutoff	0.05	0.370290221453912	6.44537951025067
DRX072445	7.71007	53.4537246049661	13024	24365	54.4745762711864	12856	23600	7.00135879281985	979	13983	pValueCutoff	0.05	0.348276312495071	6.5722249824725
DRX072446	7.15388	54.8204391545249	13357	24365	56.0042372881356	13217	23600	7.05857112207681	987	13983	pValueCutoff	0.05	0.334922897093968	6.43126171696754
ERX008928	6.5936	9.21490352628077	2493	27054	11.4191482242723	2389	20921	4.04369854338189	1277	31580	pValueCutoff	0.05	0.557929872304237	4.48689159773469
ERX008931	350.984	0.121978265690841	33	27054	0.143396587161226	30	20921	0.0253324889170361	8	31580	pValueCutoff	0.05	27.022255500981	4.67679118705335
ERX008932	7.16383	9.14836992681304	2475	27054	11.3474499306916	2374	20921	4.02786573780874	1272	31580	pValueCutoff	0.05	0.574101768180548	4.63790599207096
ERX008934	8.57215	9.7545649441857	2639	27054	12.1313512738397	2538	20921	4.30018999366688	1358	31580	pValueCutoff	0.05	0.802236261452158	4.22031599879177
ERX008942	1913.41	0.0887114659569749	24	27054	0.0955977247741504	20	20921	0.0158328055731476	5	31580	pValueCutoff	0.05	73.9375867184163	7.08274498641305
ERX009443	14.0533	18.5332103321033	6027	32520	22.6053790500157	5749	25432	5.84572205411569	1333	22803	pValueCutoff	0.05	1.018905158779	4.9290841005267
ERX009444	14.6061	17.7736777367774	5780	32520	21.7285309845863	5526	25432	6.30180239442179	1437	22803	pValueCutoff	0.05	1.22938519303947	4.50253627812209
ERX009445	6.75097	14.7816728167282	4807	32520	18.0717206668764	4596	25432	5.52997412621146	1261	22803	pValueCutoff	0.05	0.544034084234599	4.62117919758391
ERX009446	11.3783	20.6980319803198	6731	32520	25.2516514627241	6422	25432	6.11323071525676	1394	22803	pValueCutoff	0.05	0.953000671289526	4.51520733151632
ERX009447	7.12166	14.8892988929889	4842	32520	18.0638565586662	4594	25432	5.98166907863	1364	22803	pValueCutoff	0.05	0.502906323586465	5.00929644316672
ERX009448	8.5718175841	22.9643296432964	7468	32520	27.2884554891475	6940	25432	7.59549182125159	1732	22803	pValueCutoff	0.05	0.790857256852769	4.25797267531546
ERX009449	9.19564	21.4452644526445	6974	32520	25.6055363321799	6512	25432	7.69197035477788	1754	22803	pValueCutoff	0.05	0.808875988616715	4.3831743092429
ERX009450	16.9401	16.2607626076261	5288	32520	19.7978924189997	5035	25432	6.06060606060606	1382	22803	pValueCutoff	0.05	1.19487990077646	5.01307760417196
ERX011182	0.237481	38.8594973217965	23578	60675	76.9438742302108	15368	19973	4.63377052876846	1233	26609	pValueCutoff	0.05	0.0232868324329298	4.10305131324068
ERX011183	0.105685	36.4004944375773	22086	60675	74.7909678065388	14938	19973	4.89683941523545	1303	26609	pValueCutoff	0.05	0.0124029731588702	3.67819661649684
ERX011184	0.30191	41.7371240214256	25324	60675	77.0990837630802	15399	19973	5.46807471156376	1455	26609	pValueCutoff	0.05	0.0307263109737511	4.01096531084107
ERX011185	0.510077	42.9287185826123	26047	60675	84.1736344064487	16812	19973	4.80664436844677	1279	26609	pValueCutoff	0.05	0.0738728776508361	3.23666253546435
ERX011186	0.34843	37.5179233621755	22764	60675	77.4795974565664	15475	19973	5.49062347326093	1461	26609	pValueCutoff	0.05	0.0369884591538129	3.90974501329176
ERX011187	0.505721	43.1957148743304	26209	60675	84.41395884444	16860	19973	4.81416062234582	1281	26609	pValueCutoff	0.05	0.0737201906656056	3.2243321906688
ERX011188	0.228837	35.7165224557066	21671	60675	76.2078806388625	15221	19973	4.36694351535195	1162	26609	pValueCutoff	0.05	0.0184069541443736	4.62828129071197
ERX011189	0.223445	46.9188298310672	28468	60675	89.2104340860161	17818	19973	5.87395242211282	1563	26609	pValueCutoff	0.05	0.0238251372213683	3.89955864959917
ERX011190	0.224162	47.1990111248455	28638	60675	89.2304611225154	17822	19973	5.91904994550716	1575	26609	pValueCutoff	0.05	0.0243173825775878	3.85841435804591
ERX011191	0.225788	37.3316852080758	22651	60675	77.3143744054474	15442	19973	5.01709947762035	1335	26609	pValueCutoff	0.05	0.0233242423915092	3.97525863889109
ERX011192	0.117918	37.1668726823239	22551	60675	78.1905572522906	15617	19973	4.47592919688827	1191	26609	pValueCutoff	0.05	0.0119286017872899	4.02627297123372
ERX011193	0.232756	36.9213020189534	22402	60675	75.5720222300105	15094	19973	4.19782780262317	1117	26609	pValueCutoff	0.05	0.0195572514320507	4.50635746222798
ERX011194	0.291161	41.0580964153276	24912	60675	77.049016171832	15389	19973	5.07347138186328	1350	26609	pValueCutoff	0.05	0.0284550346996108	4.11055987643538
ERX011195	0.206085	31.7923362175525	19290	60675	66.8302207980774	13348	19973	3.55894622120335	947	26609	pValueCutoff	0.05	0.0149031353217715	4.93718876608614
ERX011196	0.290898	37.8426040379069	22961	60675	77.4795974565664	15475	19973	5.69732045548499	1516	26609	pValueCutoff	0.05	0.0282361116047134	4.12865939986541
ERX011197	0.103224	38.3782447466007	23286	60675	74.4304811495519	14866	19973	4.66383554436469	1241	26609	pValueCutoff	0.05	0.0122732840509632	3.6493385618571
ERX011198	0.390289	37.008652657602	22455	60675	74.6307515145446	14906	19973	5.25761960239017	1399	26609	pValueCutoff	0.05	0.0416232015132572	3.89859735001277
ERX011199	0.225224	46.905644829007	28460	60675	88.9951434436489	17775	19973	5.87395242211282	1563	26609	pValueCutoff	0.05	0.0244224997496091	3.85979799769441
ERX011200	0.362414	41.3992583436341	25119	60675	77.5597056025635	15491	19973	5.23882896764253	1394	26609	pValueCutoff	0.05	0.0390005679198167	3.87754010924834
ERX011201	0.160495	45.7948084054388	27786	60675	88.3342512391729	17643	19973	5.60712540869631	1492	26609	pValueCutoff	0.05	0.0185854921047393	3.70858345469591
ERX011202	0.278462	47.2468067573135	28667	60675	87.7584739398188	17528	19973	5.235070840693	1393	26609	pValueCutoff	0.05	0.0312917129011087	3.77688665282888
ERX011203	0.29311	50.8133498145859	30831	60675	87.4831021879537	17473	19973	4.90059754218497	1304	26609	pValueCutoff	0.05	0.0332575125913555	3.75462622958614
ERX011204	0.130545	38.401318500206	23300	60675	77.5797326390627	15495	19973	4.23916719906798	1128	26609	pValueCutoff	0.05	0.0129463698763133	4.07515424603986
ERX011205	0.222059	40.1598681499794	24367	60675	79.1218144495068	15803	19973	4.52478484723214	1204	26609	pValueCutoff	0.05	0.0203410116529293	4.27677364570947
ERX011206	0.1589628	45.8920477956325	27845	60675	88.359285034797	17648	19973	5.58457664699914	1486	26609	pValueCutoff	0.05	0.0183898192704695	3.71031891696332
ERX011207	0.512805	42.9484960857025	26059	60675	84.3739047714414	16852	19973	4.61873802097035	1229	26609	pValueCutoff	0.05	0.0727222774500093	3.2787829295955
ERX011208	0.193503	30.6996291718171	18627	60675	67.3559305061833	13453	19973	3.53263933255665	940	26609	pValueCutoff	0.05	0.0134272746034821	5.06334623213827
ERX011209	0.498812	43.2138442521632	26220	60675	84.5291143043108	16883	19973	4.8780487804878	1298	26609	pValueCutoff	0.05	0.0727419107424944	3.22346479370625
ERX011210	0.221756	47.2698805109188	28681	60675	89.3005557502629	17836	19973	5.87771054906235	1564	26609	pValueCutoff	0.05	0.0242417140635656	3.8405855898507
ERX011211	0.0870318	33.2492789451998	20174	60675	72.7682371201122	14534	19973	4.21286031042129	1121	26609	pValueCutoff	0.05	0.00834069036050967	4.16043736942803
ERX011212	0.1398134	30.6023897816234	18568	60675	68.6326540830121	13708	19973	2.91254838588448	775	26609	pValueCutoff	0.05	0.0102483046368534	4.89681436081802
ERX011213	0.271431	38.0255459414916	23072	60675	77.4445501426926	15468	19973	5.37036341087602	1429	26609	pValueCutoff	0.05	0.0258388668494061	4.17781833091825
ERX011214	0.200029	38.6452410383189	23448	60675	79.8027336904822	15939	19973	4.61497989402082	1228	26609	pValueCutoff	0.05	0.017900991911162	4.33740394479446
ERX011215	0.130333	37.1322620519159	22530	60675	76.4982726681019	15279	19973	4.78033747980007	1272	26609	pValueCutoff	0.05	0.0152601606901596	3.68309827298357
ERX011216	0.158388	45.849196538937	27819	60675	88.5195013267912	17680	19973	5.53947912360479	1474	26609	pValueCutoff	0.05	0.0182051610274944	3.72513773975984
ERX011217	0.418029	40.5537700865266	24606	60675	73.9648525509438	14773	19973	4.73899808335526	1261	26609	pValueCutoff	0.05	0.0449696759800737	3.87850494448445
ERX011218	0.4981287	43.2154923774207	26221	60675	84.6042156911831	16898	19973	4.81416062234582	1281	26609	pValueCutoff	0.05	0.0721505604997342	3.23608386897467
ERX011219	0.233928	36.5620107128142	22184	60675	77.1541581134532	15410	19973	4.80288624149724	1278	26609	pValueCutoff	0.05	0.0223882721215909	4.16389000282804
ERX011220	0.146089	39.2220848784508	23798	60675	75.9124818504982	15162	19973	4.46465481603969	1188	26609	pValueCutoff	0.05	0.0168506551198343	3.7169831688166
ERX011221	0.500824	43.0721054800165	26134	60675	84.4239723626896	16862	19973	4.73523995640573	1260	26609	pValueCutoff	0.05	0.0731194351066311	3.22115162689547
ERX011222	0.169906	37.8228265348166	22949	60675	79.0967806538827	15798	19973	3.8971776466609	1037	26609	pValueCutoff	0.05	0.0172368238701488	4.0187121536689
ERX011223	0.22386	47.1248454882571	28593	60675	89.075251589646	17791	19973	5.75745048667744	1532	26609	pValueCutoff	0.05	0.0243014867846045	3.85713595594215
ERX011224	0.157351	46.1211372064277	27984	60675	88.5545486406649	17687	19973	5.55451163140291	1478	26609	pValueCutoff	0.05	0.0181374992270003	3.71900139012875
ERX011225	0.242639	40.1961269056448	24389	60675	76.773644419967	15334	19973	4.66007741741516	1240	26609	pValueCutoff	0.05	0.0249197064727114	3.98898279542733
ERX011226	0.1615625	45.5475896168109	27636	60675	88.2641566114254	17629	19973	5.58833477394866	1487	26609	pValueCutoff	0.05	0.0184964032347331	3.73439911801829
ERX011227	0.189278	38.6617222908941	23458	60675	78.3157262304111	15642	19973	3.66041564884062	974	26609	pValueCutoff	0.05	0.0197669796908948	3.94875163574354
ERX011228	0.153177	29.1108364235682	17663	60675	68.4874580683923	13679	19973	2.66827013416513	710	26609	pValueCutoff	0.05	0.0107864598912804	5.01826917435099
ERX011229	0.092723	34.3304491141327	20830	60675	72.1974665798828	14420	19973	4.06629335938968	1082	26609	pValueCutoff	0.05	0.00892390143941805	4.15019167290634
ERX012344	0.16057	31.1099897273235	17262	55487	63.3068927789934	13887	21936	2.86354428825732	933	32582	pValueCutoff	0.05	0.0139528511249435	4.41609052959167
ERX012345	0.405674	36.02104997567	19987	55487	67.2410649161196	14750	21936	4.62525320729237	1507	32582	pValueCutoff	0.05	0.0416539613822497	3.98986657416284
ERX012346	0.121606	32.3030619784814	17924	55487	61.2463530269876	13435	21936	3.82726658891412	1247	32582	pValueCutoff	0.05	0.0113359247191326	4.23086783799208
ERX012347	0.755956	26.7918611566673	14866	55487	57.0523340627279	12515	21936	4.08200847093487	1330	32582	pValueCutoff	0.05	0.0471421891196507	5.39893794093257
ERX012348	1.92161	16.2740822174563	9030	55487	38.4710065645514	8439	21936	0.395924129887668	129	32582	pValueCutoff	0.05	0.0664747361097491	7.73030509625166
ERX012349	0.323393	35.4046893867032	19645	55487	67.8336980306346	14880	21936	4.2569516911178	1387	32582	pValueCutoff	0.05	0.0419188651872212	3.46251927779948
ERX012350	0.362416	39.201975237443	21752	55487	68.6177972283005	15052	21936	5.11939107482659	1668	32582	pValueCutoff	0.05	0.0405465983962982	3.78662361831383
ERX012351	0.386603	36.5094526645881	20258	55487	66.9766593727206	14692	21936	5.00583144067276	1631	32582	pValueCutoff	0.05	0.0391813520281356	4.02074520137369
ERX012352	0.423103	36.8861174689567	20467	55487	67.9203136396791	14899	21936	4.40120311828617	1434	32582	pValueCutoff	0.05	0.0759170042442491	2.84180230488573
ERX012353	0.440933	41.5412619172058	23050	55487	69.160284463895	15171	21936	4.31833527714689	1407	32582	pValueCutoff	0.05	0.0721771248538574	3.00492255328284
ERX012354	0.764827	38.2251698596068	21210	55487	63.7901167031364	13993	21936	2.97710392241115	970	32582	pValueCutoff	0.05	0.146362469873747	2.73268728310407
